lid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84
08K13,0.87610066,0.7512821,0.22206096,0.0,1.0,0.0,1.0,0.5,0.5,0.6,1.0,0.5,1.0,1.0,0.5,1.0,0.4615385,0.5,0.2857143,0.96,0.75,1.0,0.0,0.09090909,0.5,0.0,0.0,0.0,0.0,0.75,0.5,0.5,0.5090909,0.52307695,0.0,0.0,0.04347826,0.0,0.0,0.0,0.0,0.0,0.04347826,0.0,0.0,0.0,0.0,0.5,0.5,0.51851857,0.25,0.6666667,0.02857143,0.0,0.0,0.0,0.192,1.0,1.0,0.0,0.33333334,0.0,1.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.33333334,0.6666667,0.0,0.0,0.4,1.0,0.0,0.5,0.45614034,0.5357143
08K14,0.058974363,0.23333333,0.97196263,0.0,1.0,0.0,0.6666667,0.6666667,1.0,0.6666667,1.0,0.5,1.0,1.0,0.5,1.0,0.9230769,1.0,0.0,0.96153843,0.8333333,1.0,0.0,0.04784689,0.47368422,0.0,0.0,0.0,0.0,0.6666667,0.6666667,1.0,1.0,1.0,0.0,0.0,0.04347826,0.0,0.0,0.0,0.0,0.0,0.04347826,0.0,0.0,0.0,0.0,0.3703704,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.33333334,0.24038461,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.125,0.05263158,0.75,0.0,0.0,0.9411765,1.0,0.6666667,0.33333334,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5
08K15,0.9607843,0.25,0.7095238,0.0,0.0,0.5,0.0,0.0,0.0,0.53333336,0.0,0.0,0.6,0.2,0.0,0.0,0.1590909,0.0,0.2777778,0.25,0.4,0.2,0.0,0.4074074,0.7222222,0.4,0.5294118,0.25925928,0.25925928,0.0,0.0,0.25,0.0,0.21818182,0.3030303,0.7,0.54545456,0.6666667,0.3,0.36363637,0.16666667,0.5714286,0.93333334,1.0,0.42857143,0.06666667,0.0,0.1851852,0.0,0.0625,0.0,0.5,0.33333334,0.0,0.0,0.0,0.15833333,0.8333333,0.0,0.125,0.0,0.33333334,0.35000002,0.0,0.5,0.0,0.0,0.33333334,0.8,0.0,0.375,0.0,0.0,0.390625,0.5,0.12962964,0.0,0.2,0.26666668,0.05333334,0.0,0.0,0.7777778,0.125,0.20000002
08K16,0.06089744,0.2,0.99065423,0.0,1.0,1.0,0.33333334,0.0,0.5,1.0,0.0,0.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.33333337,0.75,0.0,0.0,0.50769234,0.0,0.0,0.041666668,0.0,0.0,0.0,0.0,0.0,0.041666668,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6666667,0.0,1.0,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.16666667,0.0,0.0,0.5,0.0,0.47368422,0.42857143
08K17,0.7421384,0.78055555,0.090277776,0.0,1.0,0.0,1.0,0.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,0.8,1.0,1.0,0.0,0.4722222,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.041666668,0.0,0.0,0.0,0.0,0.0,0.041666668,0.0,0.0,0.0,0.0,0.8888889,0.0,1.0,0.0,0.5,0.0,0.375,1.0,1.0,0.25,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.6666667,0.125,0.0,0.75,0.0,0.0,1.0,1.0,0.6666667,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
08K18,0.051212937,0.8598901,0.89767116,0.0,1.0,0.0,0.6666667,0.33333334,0.25,0.44444448,0.2,0.0,0.35000002,0.8,1.0,0.75,0.9230769,1.0,0.0,0.78571427,1.0,0.35000002,0.5,0.0787037,0.0,0.0,0.0,0.0,0.25925928,0.33333334,0.16666667,0.0,0.060606062,0.23076925,0.07692308,0.0,0.037037037,0.0,0.0,0.0,0.0,0.11904763,0.17460318,0.65625,0.0,0.0,0.0,0.8888889,0.0,0.85714287,0.0,0.0,0.0,0.0,0.0,0.0,0.035714287,0.6666667,1.0,1.0,0.0,0.0,0.4375,0.0,0.0,0.5,1.0,0.6666667,0.0,1.0,0.75,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.3218391,0.5,0.0,0.6666667,0.45238096,0.52380955
08K19,0.0918239,0.0,0.9537037,0.0,1.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,0.44444445,0.0,0.0,0.0,0.0,0.44444448,1.0,0.0,0.0,0.52307695,0.0,0.0,0.04,0.010416667,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.6666667,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,1.0,1.0,0.0,0.0,0.8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3888889,0.85714287
08K20,0.19472617,0.60344833,0.17142858,0.0,1.0,0.75,1.0,0.33333334,0.25,0.53333336,0.5,0.0,1.0,1.0,1.0,0.5,0.22267206,0.125,0.0,1.0,1.0,0.35000002,0.0,0.8636363,0.8333333,0.9,0.089999996,0.9411765,0.64705884,0.6666667,0.33333334,0.0,0.2909091,0.12307693,0.46153846,0.0,0.04347826,0.14583334,1.0,1.0,0.5555556,0.0,0.04347826,0.0,1.0,1.0,0.6666667,0.4074074,0.0,1.0,0.0,1.0,0.083333336,0.0,0.0,0.0,0.25,1.0,0.6666667,0.5,0.0,1.0,0.4,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.125,0.0,0.875,1.0,0.54901963,0.33333334,0.0,0.8,0.19333333,0.6,1.0,0.0,0.5740741,0.39285716
08K21,0.86346155,0.15833335,0.6791277,0.33333334,0.0,0.75,1.0,0.26666668,0.0,0.6666667,0.2,0.5,0.33333337,0.15,0.5,0.6666667,0.14615385,0.0,0.26666668,0.26666668,0.4,0.5,0.0,0.53030306,0.5,0.4,0.375,0.31481484,0.35185185,0.11111112,0.083333336,0.5,0.10909092,0.30769232,0.2747253,0.90909094,0.528,0.7395833,0.09090909,0.3,0.16666667,0.5714286,0.82133335,0.875,0.42857143,0.06666667,0.0,1.0,0.1,0.625,0.0,0.5,0.33333334,0.5,0.0,0.0,0.120000005,0.8333333,0.5,0.125,0.0,0.5,1.0,1.0,1.0,0.0,0.33333334,0.6666667,0.0,0.0,0.14285715,0.05882353,0.14285715,0.4621849,1.0,0.2777778,0.05882353,0.4,0.33333334,0.18620689,0.26666668,0.0,0.2777778,0.2685185,0.35714287
08K22,0.04423077,0.2,0.99065423,0.0,1.0,0.0,0.33333334,0.33333334,0.0,0.4666667,1.0,1.0,1.0,1.0,1.0,1.0,0.4464286,0.375,0.0,1.0,1.0,0.45000002,1.0,0.08080808,0.11111111,0.0,0.1,0.5185185,0.4074074,0.6666667,0.5,0.0,0.0,0.46153846,0.3956044,1.0,0.9583333,0.65555555,0.0,0.0,0.0,1.0,0.9583333,0.6166667,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.15,0.0,0.0,0.0,0.6666667,1.0,0.0,0.0,0.4,0.0,0.0,1.0,1.0,0.7894737,0.0,0.0,0.0,0.0,0.53333336,0.0,0.055555556,0.20370372,0.5
08K23,0.05672269,0.85119045,0.0,0.0,1.0,0.0,1.0,0.33333334,0.25,1.0,0.5,0.0,1.0,1.0,0.5,0.5,0.003846154,0.0,0.0,0.45833334,1.0,0.5625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.84615386,0.0,0.07692308,0.08695652,0.0,0.0,0.0,0.0,0.07692308,0.08695652,0.0,0.0,0.0,0.0,0.6666667,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.07291667,1.0,0.6666667,1.0,0.0,0.0,0.5,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.25,0.0,0.0,1.0,1.0,0.6666667,0.0,0.0,0.0,0.38666666,0.6,0.0,0.0,0.5764706,0.85714287
08K24,0.060256414,0.77500004,0.08800623,0.0,1.0,0.25,1.0,0.33333334,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.33333334,0.0,0.25,0.5818182,0.41538462,0.0,0.0,0.041666668,0.0,0.0,0.0,0.0,0.0,0.10277778,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5,1.0,1.0,0.25,1.0,0.5,0.5,0.6666667,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.375,0.0,0.75,0.0,0.0,1.0,0.5,0.6666667,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.85714287
08K25,0.045755967,0.20689656,0.9811321,0.0,1.0,0.0,0.33333334,0.0,0.5,0.2,0.0,0.0,1.0,1.0,0.5,0.0,1.0,0.5,0.0,0.96,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.28070176,0.0,0.22222224,0.75,0.0,0.0,0.49230772,0.06043956,0.0,0.04347826,0.0,0.0,0.0,0.0,0.0,0.04347826,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.33333334,0.0,0.8,0.5,0.0,0.5,1.0,1.0,0.0,0.0,0.75,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.42857143
08K26,0.33141026,0.7361111,0.08097485,0.0,1.0,0.25,0.6666667,0.0,0.5,0.2,0.5,0.0,0.6666667,1.0,0.5,0.33333334,1.0,1.0,0.0,0.9166667,1.0,0.75,0.0,0.04784689,0.0,0.0,0.0,0.0,0.0,0.11111112,0.5,0.0,0.14545456,0.52307695,0.0,0.0,0.041666668,0.0,0.0,0.0,0.0,0.0,0.041666668,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.18333334,1.0,1.0,1.0,1.0,0.0,0.75,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.75,0.0,0.0,1.0,1.0,0.6666667,0.33333334,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.39285716
08K27,0.8375149,0.06451613,1.0,0.0,1.0,0.0,1.0,0.33333334,0.25,0.4666667,1.0,0.5,1.0,1.0,0.5,1.0,0.78571427,1.0,0.0,0.75,0.40000004,0.75,0.0,0.0,0.5,0.0,0.1,0.0,0.0,0.6666667,0.25,0.0,0.080000006,0.4714286,0.0,0.0,0.041666668,0.0,0.0,0.0,0.0,0.0,0.041666668,0.0,0.0,0.0,0.0,1.0,0.0,0.38095242,0.33333334,1.0,0.5,0.0,0.0,0.0,0.375,1.0,1.0,1.0,1.0,0.0,0.75,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.25,0.0,0.0,1.0,1.0,0.33333334,0.6666667,0.0,0.0,0.4,1.0,0.0,0.5,0.6111111,0.46428573
08K28,0.8937107,0.96666664,0.0,0.0,1.0,0.25,0.33333334,0.0,0.5,1.0,0.0,0.5,0.0,1.0,0.5,0.33333334,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.4722222,0.0,0.0,0.0,0.0,0.22222224,0.4166667,0.5,0.18181819,0.58571434,0.0,0.0,0.04347826,0.0,0.0,0.0,0.0,0.0,0.04347826,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.5,0.0,1.0,1.0,0.125,0.0,0.75,0.0,0.0,1.0,1.0,0.6666667,0.33333334,0.0,0.16666667,0.0,0.0,0.0,0.11111111,0.5555556,0.60714287
08K29,0.28533334,0.5555556,0.009345794,0.16666667,1.0,0.0,0.0,0.0,0.25,0.6666667,0.2,0.0,0.13333334,0.45000002,0.25,0.5,0.2,0.0,0.16666667,0.88,0.40000004,1.0,0.5,0.0,0.0,0.0,0.1,0.0,0.0,0.5,0.25,0.0,0.14545456,0.5833334,0.0,0.07692308,0.041666668,0.009803922,0.0,0.0,0.0,0.07692308,0.041666668,0.0,0.0,0.0,0.0,0.6666667,0.33333334,0.6666667,0.0,1.0,0.125,0.25,0.0,0.0,0.28,1.0,1.0,1.0,0.6666667,0.0,1.0,0.0,1.0,0.0,0.5,0.6666667,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.5614035,0.33333334,0.0,0.120000005,0.38666666,0.8,0.0,0.0,0.5925926,1.0
08K30,0.8083334,0.033333335,0.97196263,0.0,1.0,1.0,1.0,0.33333334,0.5,1.0,1.0,0.0,1.0,1.0,0.25,1.0,0.9230769,1.0,0.0,1.0,0.6666667,0.5,0.0,0.18181819,0.0,0.1,0.0,0.33333334,0.0,0.0,0.0,0.0,0.34,0.2,0.0,0.0,0.041666668,0.0,0.0,0.0,0.0,0.0,0.041666668,0.0,0.0,0.0,0.0,0.5925926,0.33333334,0.2857143,0.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.33333334,0.0,1.0,0.25,0.0,0.0,1.0,0.875,0.33333334,0.6666667,0.0,0.8,0.2,1.0,0.5,0.5,0.63888884,0.60714287
09366,0.9115385,0.033333335,1.0,1.0,1.0,1.0,1.0,0.6666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666667,1.0,0.6666667,1.0,1.0,1.0,1.0,1.0,0.81999993,1.0,1.0,0.0,0.0,1.0,0.49090913,0.18461539,0.8021978,0.09090909,0.0,0.16666667,0.90909094,1.0,0.8333333,1.0,1.0,1.0,0.0,0.0,0.0,0.33333334,0.6666667,0.6666667,0.33333334,1.0,0.75,1.0,1.0,0.6666667,0.25,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.33333334,0.6666667,1.0,0.0,1.0,0.8,0.0,1.0,0.6481481,0.64285713
09367,0.91089743,0.0,0.8915095,1.0,1.0,1.0,1.0,0.6666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95,1.0,0.8333333,1.0,1.0,0.8,1.0,0.90909094,1.0,1.0,1.0,0.59259266,0.7777778,0.0,0.0,1.0,0.8,0.0,1.0,0.0,0.0,0.0,1.0,0.93333334,0.6666667,1.0,1.0,0.59375,0.0,0.06666667,0.0,0.33333334,0.6666667,0.0,0.6666667,0.0,0.625,1.0,1.0,1.0,0.25,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9,1.0,0.5,0.875,0.875,1.0,0.875,0.0,1.0,1.0,0.0,0.9310345,1.0,0.0,0.9444444,1.0,1.0
09368,0.8794872,0.033333335,0.99065423,1.0,1.0,1.0,1.0,0.6666667,1.0,1.0,1.0,1.0,1.0,0.25,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.81999993,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.15625,1.0,1.0,0.8333333,1.0,1.0,0.9375,0.0,0.0,0.0,0.0,1.0,0.33333334,0.6666667,1.0,0.75,1.0,1.0,0.6666667,0.25,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.42857143,1.0,0.85714287,0.85714287,1.0,0.33333334,0.6666667,1.0,0.0,1.0,1.0,0.0,1.0,0.7962963,1.0
09369,0.91089743,0.033333335,1.0,1.0,1.0,1.0,1.0,0.6666667,1.0,1.0,0.5,1.0,0.2,0.8,1.0,0.5,0.95,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,0.81999993,1.0,1.0,0.0,0.0,1.0,0.90909094,0.0,0.41758245,0.0,0.0,0.16666667,1.0,1.0,0.8333333,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6666667,0.33333334,1.0,0.75,1.0,1.0,0.6666667,0.25,0.0,0.5,0.5,1.0,0.0,0.8,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.33333334,0.6666667,1.0,0.0,1.0,1.0,0.0,1.0,0.7222222,0.6785714
09615,0.91089743,0.033333335,0.9626168,1.0,1.0,1.0,1.0,0.6666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.81999993,1.0,1.0,0.0,0.0,1.0,0.8,0.2,1.0,0.09090909,0.0,0.20833333,0.90909094,1.0,0.8333333,1.0,1.0,0.9375,0.0,0.0,0.0,0.0,1.0,0.33333334,0.6666667,0.0,0.75,1.0,1.0,1.0,0.25,0.0,0.0,1.0,1.0,0.25,1.0,1.0,1.0,0.0,1.0,1.0,0.9,0.9444444,0.5,1.0,1.0,1.0,1.0,0.2962963,0.6666667,1.0,0.0,0.8965517,1.0,0.0,1.0,1.0,0.8
09619,0.91089743,0.033333335,0.99065423,1.0,1.0,1.0,1.0,0.6666667,0.5,1.0,1.0,1.0,1.0,0.25,0.5,1.0,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7777778,0.7777778,0.0,0.0,0.75,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.33333334,0.6666667,0.33333334,0.6666667,1.0,0.75,1.0,1.0,0.6666667,0.25,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.33333334,0.6666667,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.75
09A74,0.9294871,0.033333335,0.9813084,1.0,1.0,1.0,1.0,0.6666667,0.5,1.0,1.0,1.0,1.0,0.75,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.81999993,1.0,1.0,0.0,0.0,0.75,1.0,0.0,1.0,0.09090909,0.0,0.0,0.90909094,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6666667,0.33333334,1.0,0.75,0.5,1.0,0.6666667,0.25,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.33333334,0.6666667,1.0,0.0,0.9655172,1.0,0.0,0.9444444,0.9444444,1.0
09A75,0.8942308,0.0,0.97196263,1.0,1.0,1.0,1.0,0.6666667,0.0,0.8,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.6666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.90909094,0.0,0.9285714,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.125,0.6666667,1.0,0.75,1.0,1.0,0.6666667,0.25,0.0,0.5,0.375,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9444444,0.75,1.0,1.0,1.0,0.5,0.33333334,0.6666667,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.75
09A76,0.8794872,0.06666667,0.9626168,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.25,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.72727275,0.2,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.33333334,0.6666667,1.0,0.75,0.0,0.0,0.0,0.25,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.9444444,0.42857143,1.0,0.85714287,0.85714287,1.0,0.33333334,0.6666667,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.75
09A77,0.91217947,0.0,0.9626168,1.0,1.0,1.0,1.0,0.6666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.81999993,1.0,1.0,0.0,0.0,1.0,0.8,0.2,1.0,0.09090909,0.041666668,0.0,0.90909094,1.0,0.8333333,1.0,0.9583333,0.875,0.0,0.0,0.0,0.0,1.0,0.33333334,0.6666667,1.0,0.75,0.0,1.0,0.33333334,0.25,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.9444444,0.64285713,1.0,0.85714287,0.85714287,1.0,0.33333334,0.6666667,0.8333333,0.0,1.0,1.0,0.0,1.0,1.0,1.0
09A78,0.8455128,0.033333335,0.97196263,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.59259266,0.7777778,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.114583336,1.0,1.0,0.44444448,1.0,1.0,0.59375,0.0,0.0,0.0,0.0,1.0,0.6666667,0.33333334,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9,0.8888889,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.8,0.0,1.0,1.0,0.0,1.0,1.0,1.0
09D90,0.89294875,0.033333335,0.92523366,1.0,1.0,1.0,1.0,0.6666667,1.0,0.8,1.0,1.0,1.0,0.25,0.5,1.0,0.4653846,1.0,1.0,0.6666667,1.0,0.45000002,1.0,0.90909094,1.0,1.0,0.81999993,0.59259266,0.7777778,0.0,0.0,1.0,0.72727275,0.2,0.9285714,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9375,0.0,0.0,0.0,0.0,1.0,0.041666668,0.6666667,1.0,0.75,1.0,1.0,0.6666667,0.25,0.0,0.0,0.5,1.0,0.0,0.45000002,1.0,1.0,0.0,1.0,1.0,0.9,1.0,0.6785714,1.0,0.85714287,0.85714287,1.0,0.3148148,0.6666667,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.75
09D91,0.8974359,0.06666667,0.99065423,1.0,1.0,1.0,1.0,0.6666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.27272728,0.13846155,0.43956047,0.0,0.0,0.35416666,1.0,1.0,0.6666667,1.0,1.0,0.9375,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.75,0.375,1.0,0.6666667,0.25,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.5,0.0,1.0,0.6666667,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.375,1.0,0.0,1.0,1.0,0.0,1.0,0.44444445,0.42857143
09D93,0.9294871,0.033333335,0.962963,1.0,1.0,0.75,1.0,0.6666667,1.0,1.0,1.0,1.0,1.0,0.25,0.5,1.0,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95,1.0,1.0,0.0,0.0,0.5,0.56363636,0.2,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6666667,0.33333334,1.0,0.75,1.0,1.0,0.6666667,0.25,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.33333334,0.6666667,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
09D94,0.9294871,0.033333335,1.0,1.0,1.0,1.0,1.0,0.6666667,1.0,0.6666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.9444444,1.0,0.81999993,1.0,0.6666667,0.0,0.0,0.75,0.4,0.6,1.0,0.0,0.041666668,0.0,0.9,1.0,1.0,1.0,0.9583333,1.0,0.1,0.0,0.0,0.33333334,0.6666667,0.6666667,0.22222224,1.0,0.75,1.0,1.0,0.6666667,0.25,0.0,0.5,0.5,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.42857143,1.0,0.85714287,0.85714287,1.0,0.33333334,0.6666667,1.0,0.2,0.7724138,1.0,0.5,0.4722222,1.0,1.0
09D95,0.9294871,0.030555557,0.9080997,1.0,1.0,1.0,1.0,0.75,1.0,0.6666667,0.2,0.0,0.2,0.35000002,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.81999993,0.9444444,0.9444444,0.0,0.0,0.75,0.54545456,0.24615386,0.4835165,0.0,0.041666668,0.0,1.0,0.93333334,1.0,1.0,0.9583333,1.0,0.0,0.0,0.0,0.33333334,0.6666667,0.6666667,0.33333334,0.5,0.75,1.0,1.0,0.6666667,0.25,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.33333334,0.6666667,1.0,0.0,0.9655172,1.0,0.0,1.0,1.0,0.75
09J00,0.8641026,0.06666667,0.962963,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.90909094,1.0,1.0,0.81999993,1.0,1.0,0.0,0.0,0.25,0.90909094,0.0,0.6978022,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9375,0.0,0.0,0.0,0.0,1.0,0.5,0.5,1.0,0.75,1.0,1.0,1.0,0.25,0.0,0.5,0.375,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.88888884,0.42857143,0.8203125,0.75,0.81250006,0.875,0.0,1.0,0.6666667,0.0,1.0,1.0,0.0,1.0,0.5370371,0.3214286
09J92,0.96153843,0.0,0.9626168,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,0.8,0.6666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8238095,1.0,1.0,0.0,0.0,0.75,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,1.0,0.75,1.0,1.0,0.6666667,0.25,0.0,0.0,1.0,0.6666667,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.95,0.375,1.0,0.75,0.75,1.0,0.33333334,0.6666667,0.8333333,0.0,0.96666664,1.0,0.0,1.0,1.0,1.0
