a,0.27247795,0.47994792,0.529931,-0.4906593,1.2342248,0.77978045,0.28017882,0.14626838,-0.86737657,-0.24265882,0.41311505,0.23639396,-0.10721444,1.4286999,0.5973725,-0.6974232,1.059528,-0.69192475,-1.0125062,0.2045489,-0.8957093,-1.0796412,-0.45047304,0.40042138,0.9196005,-0.6011615,-0.13075912,0.41208825,-0.25444892,-2.1910672,-1.1096314,-0.30043104,-0.62673557,0.34631085,0.77996916,0.67904663,0.25914714,0.24318603,-0.03584786,-0.63586074,0.52096343,0.07959937,-0.39281335,0.43183544,-0.7918924,0.40318084,0.3264614,-0.17928736,-0.94524926,-0.83602893,-0.057198044,-0.6821751,0.40613022,0.17715602,0.84981054,-0.80957067,0.304923,1.2834854,0.5470748,-1.2440038,-0.38081646,-0.3400786,0.088277996,-0.12854016,-1.066544,0.19512787,-0.8719201,1.1523287,-0.25501853,0.94320595,0.36460656,0.33846688,-0.5275045,0.29206845,-0.4110891,0.011630708,-0.304846,-0.78954595,-0.10493728,0.7755938,-0.821781,-0.5975793,-0.82367414,-0.9430276,0.36424017,-0.6660555,-0.10115848,0.55267006,0.2961732,-0.12751015,-0.8599266,-0.23533437,-0.040499087,-0.33243456,0.10255398,0.039061625,-0.48094025,0.8554327,-0.24984825,1.2579631
ae,0.15202959,0.34715194,0.037290223,0.10379451,0.20020442,0.03951873,-0.124366984,-0.16316023,0.011833453,-0.38091058,0.17289661,0.4571101,0.13142064,0.19745806,0.18600112,-0.1704175,0.18115398,-0.008730248,-0.2345677,-0.38722315,0.13745314,-0.0018097471,0.115920246,-0.1297558,0.12510669,0.11191419,-0.027058635,-0.4149119,-0.10579727,-0.26070163,-0.0586361,-0.09735997,-0.19131982,-0.1327473,0.11569389,-0.15682296,0.05639521,0.19338235,-0.4807545,-0.31095186,0.29810193,-0.06820836,0.019478451,0.25458825,0.22076663,-0.11937976,0.026030224,0.06120548,-0.33368653,0.014152464,-0.15565924,0.059997894,0.10390478,0.06713217,0.13086694,0.020201098,0.13582832,0.08321627,-0.09451904,-0.03278578,-0.114844285,0.24880333,0.03333473,0.5523729,-0.016285358,-0.034614585,0.09842932,-0.026011668,0.12456956,-0.24045563,-0.1368327,-0.25138554,-0.10709482,-0.13322817,0.38850775,0.084126875,-0.02900519,0.111978844,-0.029713228,0.06458087,0.12582028,-0.23241454,-0.028998772,0.17334622,0.028586052,0.47863796,0.0011861813,0.11826306,-0.2674822,-0.31148595,-0.0080165025,0.069770984,0.051113036,-0.096044846,0.06585208,0.014017163,-0.03981602,0.16020261,-0.115161434,-0.044387735
ai,-1.2560792,0.32969776,-0.6746972,0.18040234,-0.2830417,0.62081677,-0.20593914,-0.3347889,0.67139864,-0.99362946,0.9555491,0.33605447,-0.6078298,0.161963,-0.33760482,0.8241511,0.53638303,-0.40366617,-0.12632242,-0.6077441,0.21265152,0.79632956,-0.045730244,-0.5496016,0.18382302,-0.42262787,-0.4994665,0.82771415,-0.17744595,-2.2284765,-0.10341976,-0.3384909,-1.2873971,-1.1648612,0.9451158,0.76249677,-0.96241367,0.38799512,-0.2659162,-0.5844322,1.3376305,-0.22968282,-1.2668009,0.6524013,-0.32017297,-0.43625134,0.12905937,0.6038383,0.049873248,-0.07005126,-0.9594935,0.2442206,-0.51171964,-0.78957236,0.5657161,-0.1881776,0.8586102,0.78801066,0.35496104,-0.4235248,-0.20982946,1.4654144,0.27677575,-0.65118545,0.43273982,-0.17527005,-0.0059706927,-0.06750321,-0.48301756,-0.54275346,-0.020955939,0.6178656,0.38030484,-0.12498317,0.55127794,0.70512563,0.6059654,0.6180374,0.08121541,-1.028099,-0.055868845,-0.57145554,-0.7233844,-0.02648195,1.0719132,-0.013719007,0.82177424,-0.31834552,-0.5530573,-0.5247583,-0.35201022,0.47024596,0.14638954,0.30676126,-0.27544352,-0.92858976,-0.25785828,0.5173593,-0.29832602,-0.4572307
aik,0.053964213,0.021767674,0.019675605,0.15650629,0.024091508,0.03746343,0.13342124,-0.13533622,-0.0450214,-0.040019315,-0.053896863,0.018116388,-0.01855873,-0.023997026,0.02679881,5.858009e-05,0.103987865,0.055592503,-0.15318784,-0.026894297,0.030748684,-0.0053637424,-0.08060654,-0.09541392,-0.04160432,-0.037599295,-0.045199115,0.0045031244,0.13179466,-0.08381115,-0.073546864,-0.046122838,-0.04342961,-0.03044204,-0.019909268,-0.0200192,-0.0791685,-0.01029731,-0.04082411,0.05673733,0.04210076,0.02922291,0.08243616,-0.0113040125,0.13790573,-0.009013182,0.045594107,0.13349275,-0.10653569,0.019044241,0.08727512,0.17274363,-0.07890214,0.02691969,0.15309383,0.16403987,0.100169666,0.022132572,-0.07550709,-0.019875964,-0.05026269,0.036804326,-0.022495436,-0.01626933,-0.05511452,0.076230675,0.067376144,0.04096049,-0.017393632,-0.06884271,0.05418546,-0.030806733,-0.10972217,-0.1096432,-0.09548908,-0.047292,-0.088177636,0.18224333,-0.0614232,0.07280526,-0.050146103,0.03794402,0.168757,-0.06366422,-0.03902169,0.036473773,0.04120659,0.054327074,-0.010581465,0.10072321,0.10158286,-0.034215484,-0.06824246,0.083111495,-0.009144132,0.020018915,-0.005724781,-0.042916108,-0.016266534,-0.039273597
aip,-0.10023353,0.10439716,-0.19024937,-0.113325216,0.1659571,-0.026693987,-0.051195443,0.013615105,-0.08815436,-0.05277985,0.046071015,-0.02863376,0.067031845,0.085154146,0.087194875,-0.32229307,-0.004180713,-0.124139346,-0.2041317,-0.1547796,-0.19481018,-0.08577626,0.24708849,-0.04439698,-0.2803364,-0.3203062,0.015295863,0.021425745,0.14049388,-0.06844904,-0.14753205,0.15093578,-0.19926092,-0.084537365,-0.27887094,-0.06280272,0.017782068,-0.032191474,0.03553028,-0.017090429,0.010664881,-0.17430903,0.045797,-0.059256386,0.14174037,-0.03760796,-0.36918336,-0.0105241835,-0.057770777,0.20291966,-0.029944656,-0.02163282,-0.15803355,0.036058526,0.07141176,-0.018587248,-0.06972831,0.19586256,0.017573623,-0.08737235,-0.1556432,0.11732352,0.06990408,-0.0016185447,-0.14746355,0.14853509,-0.05818675,0.18919094,-0.10582934,-0.055216346,0.06936631,-0.27242813,-0.12185492,0.15628546,-0.030173844,0.14040622,-0.13785566,-0.0018618815,0.11556148,0.035292573,-0.09380108,-0.040034615,-0.13486487,-0.09661826,-0.11206486,0.14176908,-0.065512925,0.14575015,-0.108037785,0.15724139,0.1997996,-0.16007483,0.01610157,0.105312675,-0.024722785,-0.21346502,0.03766968,-0.127753,-0.08292315,-0.052582823
ait,-0.06936277,0.13153687,-0.22558899,-0.17005496,0.26247162,0.22276688,-0.037296854,0.12628706,-0.15111507,-0.04272691,0.033218052,-0.13944694,0.02217828,0.08584549,0.24039148,-0.18173906,-0.04151847,0.17792867,-0.02295804,-0.3379967,0.013077478,-0.1089494,0.58411974,-0.147815,-0.105873436,-0.3221058,-0.3007012,0.059648156,0.11103831,-0.3507198,0.032469735,0.2990169,-0.14574261,-0.20081659,-0.09989837,-0.032659125,-0.11136569,0.11405083,-0.19192372,-0.10534642,-0.010902503,-0.1966392,-0.040257104,0.15075707,0.017916637,0.46668357,-0.40069103,-0.100288026,-0.09120028,0.05444676,-0.049174942,-0.11304609,-0.22384593,0.03708954,0.19772674,-0.1435361,0.0051580174,0.376454,0.08151011,-0.24003422,-0.055606633,0.22818604,0.06559678,-0.013169419,-0.27139658,0.19673744,-0.21129441,0.4100891,-0.048288625,-0.15011272,-0.17756242,0.06052241,-0.14274183,-0.046785817,-0.09249203,0.21385403,0.02917496,0.07513123,0.23672442,0.32605347,-0.071308225,-0.042641364,-0.22101615,-0.16453971,0.0037311101,0.092150964,-0.14066899,0.11823292,-0.10842093,0.07209904,0.13130303,-0.18742013,-0.21039335,0.14429076,0.034616534,-0.20758659,0.16629823,-0.16621427,0.09026656,-0.35267097
aiŋ,0.08482925,-0.13216037,-0.010277265,-0.056507897,0.2025263,0.025043426,0.009164756,-0.027676908,0.5437636,-0.23093662,0.04383779,0.2659902,-0.18137658,0.17375761,-0.1958814,-0.0014341632,0.20689003,-0.19715871,0.1672663,0.1874829,-0.07139089,-0.10098578,-0.05623162,0.36545303,0.22142337,-0.23345165,-0.37986523,0.22292309,0.05746914,-0.20751314,0.18935236,0.5180288,-0.42811334,0.049814027,-0.31599694,-0.01013228,0.17928754,0.22691762,-0.027415711,-0.26594648,0.47315672,-0.30699825,-0.12545095,0.12952957,0.25115246,0.46353972,-0.049676847,0.44378993,0.32032833,-0.14054833,0.14440821,0.35744897,-0.06527564,-0.27642804,0.41545528,-0.40245718,0.2949276,0.21022464,0.2867165,0.025764037,0.007275335,0.15982346,0.26531023,0.027140753,-0.25324717,0.21108885,0.072491415,0.60381585,0.10045732,-0.41184872,-0.13923173,0.2480773,-0.46400303,0.2358013,-0.089416,0.4473265,0.5103066,0.33397564,-0.06645721,-0.062365454,-0.014342823,0.4181037,0.12020405,0.32970983,0.38240558,0.023961117,0.16519973,0.15634191,-0.21328299,0.27902636,-0.25272554,-0.069755144,-0.24481991,0.5516954,0.32244408,-0.034747507,-0.24842347,-0.18687002,0.1067177,-0.18262464
aiʔ,0.0776382,-0.027684158,-0.016676,0.30133852,0.24881034,0.2747848,0.09522056,0.022154795,-0.18341297,-0.36938244,0.024835084,0.2510126,0.12518519,0.30758113,-0.07969818,-0.1966091,0.24216445,0.26650462,-0.20088574,-0.03232845,0.03972456,0.12841697,0.08110525,-0.45056313,0.2306697,-0.10982042,-0.16574681,-0.10300203,0.22866176,-0.4037714,0.08938996,0.13943402,-0.31084892,-0.26398158,-0.03870916,-0.19596903,-0.32151636,-0.1241562,0.10000295,0.056782436,0.5673816,0.012516333,-0.053286307,-0.2602634,0.3184591,0.3160587,0.057440836,0.22858658,0.05675438,-0.039545566,-0.12067733,-0.0046017123,-0.36565474,-0.15534559,0.14470415,0.019910976,0.08395587,0.24975592,0.011521501,-0.12148146,-0.09115189,-0.06560147,0.011654847,-0.08881857,-0.2784747,0.03422019,-0.04438558,0.27783448,0.040923283,0.09465196,-0.22531268,-0.05326826,-0.34280694,-0.007883603,-0.20703135,0.32741132,-0.16688064,-0.022723937,0.00582119,0.10617836,-0.013483515,0.16734499,0.144046,0.026874706,0.03300476,0.11426068,0.107845604,0.3214836,0.0442287,-0.13801439,0.23388028,-0.12916957,-0.19621986,0.21398097,0.39841586,-0.04774423,-0.16541848,-0.084066644,-0.054596387,-0.018818637
aĩ,0.03268078,-0.0477757,0.0059857997,0.2468311,-0.13969563,0.2495769,-0.021002261,-0.1489083,0.057504013,-0.08660563,0.14485194,0.2616252,-0.13540442,0.010297325,0.07704196,0.081124604,-0.10243938,-0.0261248,0.25470197,-0.11973194,0.15543337,-0.0036945955,0.06435408,-0.18216994,0.11219262,-0.0632518,0.063542776,0.14264226,-0.33314455,-0.2561883,-0.0060210796,-0.0367619,-0.14352207,-0.25591382,0.2685741,0.11014141,0.23049064,0.08889086,-0.16156375,-0.21326035,0.053410955,-0.19443658,0.13222033,-0.12624499,-0.17577605,0.10883114,-0.029077085,0.10804304,-0.11810942,0.17084867,-0.23896457,-0.08411779,-0.10167857,-0.064747,-0.012243872,0.007669284,0.08552309,0.21847291,0.09222743,0.0014382125,0.045758553,-0.057174925,0.11063551,0.23952344,-0.18257658,0.07449939,-0.10527205,0.22133143,-0.08591039,-0.18500635,-0.03824118,-0.025361277,-0.023003846,-0.05722746,-0.03215806,0.13977487,0.18941534,0.10949662,0.23406072,-0.09927757,0.15430221,-0.18691987,-0.038949784,0.06374234,-0.039314244,0.11072344,0.039251376,-0.09722365,-0.0620695,0.2510559,0.019422436,-0.17991868,-0.026266832,0.09877366,0.087742046,-0.081301555,-0.13919774,-0.29534185,-0.02453423,0.0616255
aĩ̃,0.0336196,-0.052931603,-0.018101517,0.10197059,-0.04817929,0.04084342,0.0056091687,-0.047916636,0.024333835,-0.061247695,0.0060980087,0.021955315,-0.08947082,-0.029185014,0.045731276,0.017076734,-0.060423877,-0.047703788,0.0635946,-0.10946391,0.066102095,0.01633326,0.018291626,-0.06699446,0.024568046,-0.07591034,0.059021134,0.02538089,-0.13286737,-0.04027746,-0.0071586617,-0.03979275,-0.054090515,-0.044433497,0.07529129,0.030544078,0.059505958,0.009245274,-0.05753526,-0.0051462147,-0.017094651,-0.06842056,0.042897426,-0.061659403,-0.0558862,0.06921946,0.022143472,-0.024224263,0.0053814733,-0.019959651,-0.04716271,-0.005227173,-0.0682666,0.015765702,-0.027266512,-0.02725717,0.028522536,0.04518647,0.0007130459,-0.025905369,-0.041627403,-0.004954855,-0.0060189925,0.0121759735,-0.09775319,0.08670482,-0.032873135,0.012231597,-0.062489785,-0.12430403,-0.03737367,-0.0833884,0.050258607,-0.0075177723,-0.0037554642,0.04110796,0.023983242,-0.001272155,0.005202464,0.0054976568,0.016818104,-0.056682423,0.0375268,0.014284906,-0.0696507,0.028080432,0.047152493,-0.017368993,0.00052061176,0.058650456,0.0042867004,0.010400982,0.0048130048,0.02167714,0.049729276,-0.043675642,-0.03196216,9.779434e-05,0.048938848,0.057410315
