id,字形,方言點,聲母,韻母,調值,調類,備註
23,桐,開化,d,əŋ,341,陽平,
23,桐,龍游,d,oŋ,21,陽平,
23,桐,常山,d,oŋ,341,陽平,
23,桐,江山(江山市),d,oŋ,313,陽平,
23,桐,玉山,d,oŋ,24,陽平,
23,桐,遂昌,d,əŋ,221,陽平,
23,桐,廣豐(永豐鎮),d,oŋ,341,陽平,
23,桐,浦城(南浦鎮城關話),t,ouŋ,213,陽平,
23,桐,慶元,t,oŋ,52,陽平,
28,筒,蘇州,d/tʰ,oŋ,52/24,上/陽平,未註明異讀原因
28,筒,上海(三林塘),dɦ,oŋ,324,陽平,
28,筒,溫州,d,oŋ,34/31,陽上/陽平,"文,白"
28,筒,雲和,d,oŋ,423,陽平,
28,筒,開化,d,əŋ,341,陽平,
28,筒,龍游,d,oŋ,21,陽平,
28,筒,常山,d,oŋ,341,陽平,
28,筒,江山(江山市),d,oŋ,313,陽平,
28,筒,玉山,d,oŋ,24,陽平,
28,筒,遂昌,d,əŋ,221,陽平,
28,筒,廣豐(永豐鎮),d,oŋ,341,陽平,
28,筒,浦城(南浦鎮城關話),t,ouŋ,213,陽平,
28,筒,慶元,t,oŋ,52,陽平,
29,瞳,蘇州,d,oŋ,24,陽平,
29,瞳,上海(三林塘),dɦ,oŋ,324,陽平,
29,瞳,溫州,d,oŋ,31,陽平,
29,瞳,雲和,d,oŋ,423,陽平,
29,瞳,開化,d,əŋ,341,陽平,
29,瞳,龍游,d,oŋ,21,陽平,
29,瞳,常山,d,oŋ,341,陽平,
29,瞳,玉山,d,oŋ,24,陽平,
29,瞳,遂昌,d,əŋ,221,陽平,
29,瞳,廣豐(永豐鎮),d,oŋ,341,陽平,
29,瞳,慶元,t,oŋ,52,陽平,
39,橦,上海(三林塘),dɦ,oŋ,324,陽平,
63,中,丹陽後巷童家橋,ts,oŋ,42,陰平,當中之意
63,中,靖江,tɕ,ioŋ,433,陰平,當中之意
63,中,丹陽,ts,oŋ,22,陰平,當中之意
63,中,江陰,ts,oŋ,51,陰平,當中之意
63,中,常州,ts,oŋ,44,陰平,當中之意。
63,中,金壇西崗,ts,oŋ,31,陰平,當中之意
63,中,溧陽,ts,oŋ,445,陰平,當中之意
63,中,宜興,ts,oŋ,55,陰平,當中之意
63,中,常熟,tʂ,ʊŋ,52,陰平,當中之意
63,中,無錫,ts,oŋ,55,陰平,當中之意
63,中,寶山霜草墩,ts,oŋ,52,陰平,當中之意
63,中,崑山,ts,oŋ,44,陰平,當中之意
63,中,蘇州,ts,oŋ,44,陰平,當中
63,中,蘇州(當代吳語),ts,oŋ,44,陰平,當中之意
63,中,上海(三林塘),ts,oŋ,53,陰平,
63,中,溫州,tɕ,yoŋ,44,陰平,當中
63,中,雲和,tʃ,ioŋ,324,陰平,
63,中,開化,t/tɕ,oŋ/ioŋ,45,陰平,"文,白"
63,中,龍游,ts,oŋ,434,陰平,
63,中,常山,t/ts,oŋ,45,陰平,"文,白"
63,中,玉山,t/tɕ,ioŋ/oŋ,33,陰平,文/白
63,中,遂昌,t/tɕ,əŋ/iɔŋ,,陰平,文/白
63,中,廣豐(永豐鎮),t/tɕ,oŋ/ioŋ,445,陰平,"中間,中央"
63,中,浦城(南浦鎮城關話),ts,ouŋ,35,陰平,
63,中,慶元,tɕ/ʔd,ɪŋ/ioŋ/iɔ̃,334,陰平,文/白/又
64,衷,蘇州,ts,oŋ,44,陰平,
64,衷,上海(三林塘),ts,oŋ,53,陰平,
64,衷,溫州,tɕ,yoŋ,44,陰平,
65,忠,蘇州,ts,oŋ,44,陰平,
65,忠,上海(三林塘),ts,oŋ,53,陰平,
65,忠,溫州,tɕ,yoŋ,44,陰平,
65,忠,雲和,tʃ,ioŋ,324,陰平,
65,忠,開化,tɕ,ioŋ,45,陰平,
65,忠,龍游,ts,oŋ,434,陰平,
65,忠,常山,ts,oŋ,45,陰平,
65,忠,江山(江山市),tɕ,ioŋ,44,陰平,
65,忠,玉山,tɕ,ioŋ,33,陰平,
65,忠,遂昌,tɕ,iɔŋ,55,陰平,
65,忠,廣豐(永豐鎮),tɕ,ioŋ,445,陰平,
65,忠,浦城(南浦鎮城關話),ts,ouŋ,35,陰平,
65,忠,慶元,tɕ,ioŋ,334,陰平,
65,忠,宣州市裘公鄉,ts,oŋ,31,陰平,
65,忠,貴池市茅坦鄉,ts,oŋ,31,陰平,
65,忠,寧國市莊村鄉,ts,əŋ,55,陰平,
65,忠,貴池市灌口鄉,ts,oŋ,31,陰平,
65,忠,寧國市南極鄉,ts,əŋ,55,陰平,
65,忠,黃山區甘棠鎮,ts,oŋ,53,陰平,
67,蟲,丹陽後巷童家橋,dz,oŋ,31,陽平,
67,蟲,靖江,dʑ,ioŋ,223,陽平,
67,蟲,丹陽,dz/ts,oŋ,213/324,陽平/陰去,
67,蟲,江陰,dz,oŋ,223,陽去,"江陰方言無陽平調,古陽平調的字併入陽去調。"
67,蟲,常州,dz,oŋ,213,陽平,
67,蟲,金壇西崗,tsʰ,oŋ,35,陽平,
67,蟲,溧陽,dz,oŋ,323,陽平,
67,蟲,宜興,dz,oŋ,223,陽平,
67,蟲,常熟,dʐ,ʊŋ,233,陽平,
67,蟲,無錫,z,oŋ,213,陽去,"無錫方言無陽平調,古陽平調的字併入陽去調。"
67,蟲,寶山霜草墩,z,oŋ,231,陽平,
67,蟲,崑山,z,oŋ,24,陽平,"崑山方言的陽平調為132,此處為24,疑印刷有誤,當改為132較正確。"
67,蟲,蘇州,z,oŋ,24,陽平,
67,蟲,蘇州(當代吳語),z,oŋ,223,陽平,
67,蟲,上海(三林塘),zɦ,oŋ,324,陽平,
67,蟲,溫州,dʑ,yoŋ,31,陽平,
67,蟲,雲和,dʒ,ioŋ,423,陽平,
67,蟲,開化,d/dʑ,oŋ/ioŋ,45/341,陰平/陽平,"文,白"
67,蟲,龍游,dz,oŋ,21,陽平,
67,蟲,常山,d/ts,oŋ/ã,45/341,陽平/陰平,"文,白"
67,蟲,江山(江山市),d,ã,313,陽平,
67,蟲,玉山,d/dʑ,ã/ioŋ,24,陽平,文/白
67,蟲,遂昌,dʑ,iɔŋ,221,陽平,
67,蟲,廣豐(永豐鎮),dʑ,ioŋ,341,陽平,
67,蟲,浦城(南浦鎮城關話),t,ouŋ,213,陽平,
67,蟲,慶元,t/tɕ,oŋ/ioŋ,52,陽平,
67,蟲,宣州市裘公鄉,ɦz,oŋ,13,陽平,
67,蟲,蕪湖縣,ʂɦ,oŋ,35,陽平,
67,蟲,繁昌,sɦ,əŋ,35,陽平,
67,蟲,銅陵縣,z,om,11,陽平,
67,蟲,南陵(仙坊話),z,əŋ,35,陽平,
67,蟲,涇縣,sɦ,oŋ,35,陽平,
67,蟲,貴池市茅坦鄉,ɦz,oŋ,35,陽平,
67,蟲,寧國市莊村鄉,hz,əŋ,11,陽平,
67,蟲,貴池市灌口鄉,ɦz,oŋ,13,陽平,
67,蟲,寧國市南極鄉,hz,əŋ,13,陽平,
67,蟲,黃山區甘棠鎮,z,oŋ,213,陽平,
67,蟲,石台,sh,oŋ,55,陽平,
68,沖,雲和,tʃʰ,ioŋ,423,陽平,
68,沖,開化,tɕʰ,ioŋ,45,陰平,
68,沖,龍游,tsʰ,oŋ,434,陰平,
68,沖,常山,tsʰ,oŋ,45,陰平,
68,沖,江山(江山市),tɕʰ,ioŋ,44,陰平,
68,沖,玉山,tɕʰ,ioŋ,33,陰平,
68,沖,遂昌,tɕʰ,iɔŋ,55,陰平,
68,沖,廣豐(永豐鎮),tɕʰ,ioŋ,445,陰平,
68,沖,浦城(南浦鎮城關話),tsʰ,ouŋ,35,陰平,
68,沖,慶元,tɕʰ,ioŋ,334,陰平,
70,盅,浦城(南浦鎮城關話),ts,ouŋ,35,陰平,
75,終,丹陽後巷童家橋,ts,oŋ,42,陰平,
75,終,靖江,tɕ,ioŋ,433,陰平,
75,終,丹陽,ts,oŋ,22,陰平,
75,終,江陰,ts,oŋ,51,陰平,
75,終,常州,ts,oŋ,44,陰平,
75,終,金壇西崗,ts,oŋ,31,陰平,
75,終,溧陽,ts,oŋ,445,陰平,
75,終,宜興,ts,oŋ,55,陰平,
75,終,常熟,tʂ,ʊŋ,52,陰平,
75,終,無錫,ts,oŋ,55,陰平,
75,終,寶山霜草墩,ts,oŋ,52,陰平,
75,終,崑山,ts,oŋ,44,陰平,
75,終,蘇州,ts,oŋ,44,陰平,
75,終,蘇州(當代吳語),ts,oŋ,44,陰平,
75,終,上海(三林塘),ts,oŋ,53,陰平,
75,終,溫州,tɕ,yoŋ,44,陰平,
75,終,開化,tɕ,ioŋ,45,陰平,
75,終,龍游,ts,oŋ,434,陰平,
75,終,常山,ts,oŋ,45,陰平,
75,終,江山(江山市),tɕ,ioŋ,44,陰平,
75,終,玉山,tɕ,ioŋ,33,陰平,
75,終,遂昌,tɕ,iɔŋ,55,陰平,
75,終,廣豐(永豐鎮),tɕ,ioŋ,445,陰平,
75,終,浦城(南浦鎮城關話),ts,ouŋ,35,陰平,
75,終,慶元,tɕ,ioŋ,334,陰平,
75,終,宣州市裘公鄉,ts,oŋ,31,陰平,
75,終,貴池市茅坦鄉,ts,oŋ,31,陰平,
75,終,寧國市莊村鄉,ts,əŋ,55,陰平,
75,終,貴池市灌口鄉,ts,oŋ,31,陰平,
75,終,寧國市南極鄉,ts,əŋ,55,陰平,
75,終,黃山區甘棠鎮,ts,oŋ,53,陰平,
79,螽,上海(三林塘),ts,oŋ,53,陰平,
80,,上海(三林塘),ts,oŋ,53,陰平,
92,盅,蘇州,ts,oŋ,44,陰平,
92,盅,上海(三林塘),ts,oŋ,53,陰平,
92,盅,溫州,tɕ,yɔ,44,陰平,
92,盅,開化,tɕ,ioŋ,45,陰平,
92,盅,龍游,ts,oŋ,434,陰平,
92,盅,玉山,tɕ,ioŋ,33,陰平,
92,盅,遂昌,tɕ,iɔŋ,55,陰平,
92,盅,廣豐(永豐鎮),tɕ,ioŋ,445,陰平,
92,盅,慶元,tɕ,iɔ̃,334,陰平,
93,崇,丹陽後巷童家橋,dz,oŋ,31,陽平,
93,崇,靖江,dʑ,ioŋ,223,陽平,
93,崇,丹陽,dz/ts,oŋ,213/324,陽平/陰去,
93,崇,江陰,dz,oŋ,223,陽去,"江陰方言無陽平調,古陽平調的字併入陽去調。"
93,崇,常州,dz,oŋ,213,陽平,
93,崇,金壇西崗,tsʰ,oŋ,35,陽平,
93,崇,溧陽,dz,oŋ,323,陽平,
93,崇,宜興,z,oŋ,223,陽平,
93,崇,常熟,z,ʊŋ,233,陽平,
93,崇,無錫,z,oŋ,213,陽去,"無錫方言無陽平調,古陽平調的字併入陽去調。"
93,崇,寶山霜草墩,z,oŋ,231,陽平,
93,崇,崑山,z,oŋ,24,陰平/陽平,"崑山方言的陽平調為132,此處為24,疑印刷有誤,當改為132較正確。"
93,崇,蘇州,z,oŋ,24,陽平,
93,崇,蘇州(當代吳語),z,oŋ,223,陽平,
93,崇,上海(三林塘),zɦ,oŋ,324,陽平,
93,崇,溫州,z,oŋ,31,陽平,
93,崇,雲和,z,oŋ,423,陽平,
93,崇,龍游,dz,oŋ,21,陽平,
93,崇,常山,dz/z,oŋ,341,陽平,"(地名),(一般意)"
93,崇,江山(江山市),ɕ,ioŋ,313,陽平,
93,崇,玉山,z,oŋ,24,陽平,
93,崇,遂昌,ʑ,iɔŋ,221,陽平,
93,崇,廣豐(永豐鎮),dʑ/s,ioŋ/oŋ,341,陽平,"--,崇安(地名)"
93,崇,慶元,s,oŋ,52,陽平,
93,崇,宣州市裘公鄉,ɦz,oŋ,13,陽平,
93,崇,貴池市茅坦鄉,ɦz,oŋ,35,陽平,
93,崇,寧國市莊村鄉,hz,əŋ,11,陽平,
93,崇,貴池市灌口鄉,ɦz,oŋ,13,陽平,
93,崇,寧國市南極鄉,hz,əŋ,13,陽平,
93,崇,黃山區甘棠鎮,z,oŋ,213,陽平,
94,,常山,dz/z,oŋ,341,陽平,"(地名),(一般意)"
94,,江山(江山市),ɕ,ioŋ,313,陽平,
94,,廣豐(永豐鎮),dʑ/s,ioŋ/oŋ,341,陽平,"--,崈安(地名)"
94,,宣州市裘公鄉,ɦz,oŋ,13,陽平,
94,,寧國市莊村鄉,hz,əŋ,11,陽平,
94,,貴池市灌口鄉,ɦz,oŋ,13,陽平,
94,,寧國市南極鄉,hz,əŋ,13,陽平,
94,,黃山區甘棠鎮,z,oŋ,213,陽平,
97,嵩,丹陽後巷童家橋,s,oŋ,42,陰平,
97,嵩,靖江,s,oŋ,433,陰平,
97,嵩,丹陽,s,oŋ,22,陰平,
97,嵩,江陰,s,oŋ,51,陰平,
97,嵩,常州,s,oŋ,44,陰平,
97,嵩,金壇西崗,s,oŋ,31,陰平,
97,嵩,溧陽,s,oŋ,445,陰平,
97,嵩,宜興,s,oŋ,55,陰平,
97,嵩,常熟,s,ʊŋ,52,陰平,
97,嵩,無錫,s,oŋ,55,陰平,
97,嵩,寶山霜草墩,s,oŋ,52,陰平,
97,嵩,崑山,s,oŋ,44,陰平,
97,嵩,蘇州(當代吳語),s,oŋ,44,陰平,
97,嵩,上海(三林塘),s,oŋ,53,陰平,
97,嵩,雲和,s,oŋ,324,陰平,
97,嵩,開化,s,oŋ,45,陰平,
97,嵩,龍游,s,oŋ,434,陰平,
97,嵩,江山(江山市),s,oŋ,44,陰平,
97,嵩,玉山,s,oŋ,33,陰平,
97,嵩,遂昌,s,əŋ,55,陰平,
97,嵩,廣豐(永豐鎮),s,oŋ,445,陰平,
97,嵩,浦城(南浦鎮城關話),s,ouŋ,35,陰平,
97,嵩,慶元,s,oŋ,334,陰平,
97,嵩,宣州市裘公鄉,s,oŋ,31,陰平,
97,嵩,貴池市茅坦鄉,s,oŋ,31,陰平,
97,嵩,寧國市莊村鄉,s,əŋ,55,陰平,
97,嵩,貴池市灌口鄉,s,oŋ,31,陰平,
97,嵩,寧國市南極鄉,s,əŋ,55,陰平,
97,嵩,黃山區甘棠鎮,s,oŋ,53,陰平,
98,崧,上海(三林塘),s,oŋ,53,陰平,
98,崧,開化,s,oŋ,45,陰平,
98,崧,江山(江山市),s,oŋ,44,陰平,
98,崧,廣豐(永豐鎮),s,oŋ,445,陰平,
98,崧,宣州市裘公鄉,s,oŋ,31,陰平,
