id,字形,方言點,聲母,韻母,調值,調類,備註
1,東,長沙,t,ən,33,陰平,
1,東,雙峰,t,an,55,陰平,
1,東,全州(縣城),t,oŋ,33,陰平,
1,東,灌陽(文市),t,uŋ,22,陰平,
2,菄,全州(縣城),t,oŋ,33,陰平,
2,菄,灌陽(文市),t,uŋ,22,陰平,
18,同,長沙,t,ən,13,陽平,
18,同,雙峰,d,an,13,陽平,
18,同,全州(縣城),d,oŋ,23,陽平,
18,同,灌陽(文市),d,uŋ,33,陽平,
19,仝,全州(縣城),d,oŋ,23,陽平,
19,仝,灌陽(文市),d,uŋ,33,陽平,
20,童,長沙,t,ən,13,陽平,
20,童,雙峰,d,an,13,陽平,
20,童,全州(縣城),d,oŋ,23,陽平,
20,童,灌陽(文市),d,uŋ,33,陽平,
22,銅,長沙,t,ən,13,陽平,
22,銅,雙峰,d,an,13,陽平,
22,銅,全州(縣城),d,oŋ,23,陽平,
22,銅,灌陽(文市),d,uŋ,33,陽平,
23,桐,長沙,t,ən,13,陽平,
23,桐,雙峰,d,an,13,陽平,
23,桐,全州(縣城),d,oŋ,23,陽平,
23,桐,灌陽(文市),d,uŋ,33,陽平,
28,筒,長沙,t,ən,13,陽平,
28,筒,雙峰,d,an,13,陽平,
28,筒,全州(縣城),d,oŋ,23,陽平,
28,筒,灌陽(文市),d,uŋ,33,陽平,
29,瞳,長沙,t,ən,13,陽平,
29,瞳,雙峰,d,an,13,陽平,
29,瞳,全州(縣城),d,oŋ,23,陽平,
29,瞳,灌陽(文市),d,uŋ,33,陽平,
63,中,長沙,ts,ən,33,陰平,當中
63,中,雙峰,t,an,55,陰平,當中
63,中,全州(縣城),ts,oŋ,33,陰平,當中。
63,中,灌陽(文市),ts,uŋ,22,陰平,當中。
64,衷,長沙,ts,ən,33,陰平,
64,衷,雙峰,t,an,55,陰平,
65,忠,長沙,ts,ən,33,陰平,
65,忠,雙峰,t,an,55,陰平,
65,忠,全州(縣城),ts,oŋ,33,陰平,
65,忠,灌陽(文市),ts,uŋ,22,陰平,
67,蟲,長沙,ts,ən,13,陽平,
67,蟲,雙峰,d,an,13,陽平,
67,蟲,全州(縣城),dz,oŋ,23,陽平,
67,蟲,灌陽(文市),dz,uŋ,33,陽平,
75,終,長沙,ts,ən,33,陰平,
75,終,雙峰,t,an,55,陰平,
75,終,全州(縣城),ts,oŋ,33,陰平,
75,終,灌陽(文市),ts,uŋ,22,陰平,
92,盅,長沙,ts,ən,33,陰平,
92,盅,雙峰,t,an,55,陰平,
93,崇,長沙,ts,ən,13,陽平,
93,崇,雙峰,dz,an,13,陽平,
93,崇,全州(縣城),dz,oŋ,23,陽平,
93,崇,灌陽(文市),s,uŋ,33,陽平,
94,,全州(縣城),dz,oŋ,23,陽平,
94,,灌陽(文市),s,uŋ,33,陽平,
97,嵩,全州(縣城),s,oŋ,33,陰平,
97,嵩,灌陽(文市),s,uŋ,22,陰平,
98,崧,全州(縣城),s,oŋ,33,陰平,
98,崧,灌陽(文市),s,uŋ,22,陰平,
106,戎,長沙,0,in,13,陽平,
106,戎,雙峰,0,iɛn,13,陽平,
106,戎,全州(縣城),0,ioŋ,23,陽平,
106,戎,灌陽(文市),0,iuŋ,33,陽平,
107,,全州(縣城),0,ioŋ,23,陽平,
107,,灌陽(文市),0,iuŋ,33,陽平,
113,狨,全州(縣城),0,ioŋ,23,陽平,
113,狨,灌陽(文市),0,iuŋ,33,陽平,
114,絨,長沙,0,in,13,陽平,
114,絨,雙峰,0,iɛn,13,陽平,
114,絨,全州(縣城),0,ioŋ,23,陽平,
114,絨,灌陽(文市),0,iuŋ,33,陽平,
115,弓,長沙,k,ən,33,陰平,
115,弓,雙峰,k,an,55,陰平,
115,弓,全州(縣城),k,oŋ,33,陰平,
115,弓,灌陽(文市),k,uŋ,22,陰平,
116,,全州(縣城),k,oŋ,33,陰平,
116,,灌陽(文市),k,uŋ,22,陰平,
117,躬,長沙,k,ən,33,陰平,
117,躬,雙峰,k,an,55,陰平,
117,躬,全州(縣城),k,oŋ,33,陰平,
117,躬,灌陽(文市),k,uŋ,22,陰平,
119,宮,長沙,k,ən,33,陰平,
119,宮,雙峰,k,an,55,陰平,
119,宮,全州(縣城),k,oŋ,33,陰平,
119,宮,灌陽(文市),k,uŋ,22,陰平,
121,融,長沙,0,in,13,陽平,
121,融,雙峰,0,iɛn,13,陽平,
121,融,全州(縣城),ʑ,ioŋ,23,陽平,
121,融,灌陽(文市),0,iuŋ,33,陽平,
122,融,全州(縣城),ʑ,ioŋ,23,陽平,
122,融,灌陽(文市),0,iuŋ,33,陽平,
125,雄,長沙,ɕ,in,13,陽平,
125,雄,雙峰,ɣ,iɛn,13,陽平,
125,雄,全州(縣城),ʑ,ioŋ,23,陽平,
125,雄,灌陽(文市),x,iŋ,33,陽平,
126,熊,長沙,ɕ,in,13,陽平,
126,熊,雙峰,ɣ,iɛn,13,陽平,
126,熊,全州(縣城),ʑ,ioŋ,23,陽平,
126,熊,灌陽(文市),x,iŋ,33,陽平,
140,窮,長沙,tɕ,in,13,陽平,
140,窮,雙峰,dʑ,iɛn,13,陽平,
140,窮,全州(縣城),dʑ,ioŋ,23,陽平,
140,窮,灌陽(文市),z,iuŋ,33,陽平,
143,馮,長沙,x,ən,13,陽平,
143,馮,雙峰,ɣ,an,13,陽平,
143,馮,全州(縣城),0,oŋ,23,陽平,
143,馮,灌陽(文市),x,uŋ,33,陽平,
150,風,長沙,x,ən,33,陰平,
150,風,雙峰,x,an,55,陰平,
150,風,全州(縣城),x,oŋ,33,陰平,
150,風,灌陽(文市),x,uŋ,33,陽平,
151,飌,全州(縣城),x,oŋ,33,陰平,
151,飌,灌陽(文市),x,uŋ,33,陽平,
152,楓,長沙,x,ən,33,陰平,
152,楓,雙峰,x,an,55,陰平,
152,楓,全州(縣城),x,oŋ,33,陰平,
152,楓,灌陽(文市),x,uŋ,22,陰平,
157,豐,長沙,x,ən,33,陰平,
157,豐,雙峰,x,an,55,陰平,
157,豐,全州(縣城),x,oŋ,33,陰平,
157,豐,灌陽(文市),x,uŋ,22,陰平,
165,充,長沙,tsʰ,ən,33,陰平,
165,充,雙峰,tʰ,an,55,陰平,
165,充,全州(縣城),tsʰ,oŋ,33,陰平,
165,充,灌陽(文市),tsʰ,uŋ,22,陰平,
172,隆,長沙,l,ən,13,陽平,
172,隆,雙峰,l,an,13,陽平,
172,隆,全州(縣城),l,oŋ,23,陽平,
172,隆,灌陽(文市),l,uŋ,33,陽平,
178,空,長沙,kʰ,ən,33,陰平,空虛
178,空,雙峰,kʰ,an,55,陰平,空虛
178,空,全州(縣城),kʰ,oŋ,33,陰平,
178,空,灌陽(文市),kʰ,uŋ,22,陰平,
192,公,長沙,k,ən,33,陰平,
192,公,雙峰,k,an,55,陰平,
192,公,全州(縣城),k,oŋ,33,陰平,
192,公,灌陽(文市),k,uŋ,22,陰平,
193,功,長沙,k,ən,33,陰平,
193,功,雙峰,k,an,55,陰平,
193,功,全州(縣城),k,oŋ,33,陰平,
193,功,灌陽(文市),k,uŋ,22,陰平,
194,工,長沙,k,ən,33,陰平,
194,工,雙峰,k,an,55,陰平,
194,工,全州(縣城),k,oŋ,33,陰平,
194,工,灌陽(文市),k,uŋ,22,陰平,
196,蚣,全州(縣城),k,oŋ,33,陰平,
196,蚣,灌陽(文市),k,uŋ,22,陰平,
200,攻,長沙,k,ən,33,陰平,
200,攻,雙峰,k,an,55,陰平,
200,攻,全州(縣城),k,oŋ,33,陰平,
200,攻,灌陽(文市),k,uŋ,22,陰平,
205,蒙,長沙,m,ən,41/13,上/陽平,未註明異讀原因
205,蒙,雙峰,m,an,13,陽平,
205,蒙,全州(縣城),m,oŋ,23,陽平,
205,蒙,灌陽(文市),m,uŋ,33,陽平,
232,籠,長沙,l,ən,13,陽平,
232,籠,雙峰,l,an,13,陽平,
232,籠,全州(縣城),l,oŋ,23,陽平,
232,籠,灌陽(文市),n,uŋ,33,陽平,
240,聾,長沙,l,ən,33,陰平,
240,聾,雙峰,l,an,55,陰平,
240,聾,全州(縣城),l,oŋ,23,陽平,
240,聾,灌陽(文市),n,uŋ,33,陽平,
259,洪,長沙,x,ən,13,陽平,
259,洪,雙峰,ɣ,an,13,陽平,
259,洪,全州(縣城),0,oŋ,23,陽平,
259,洪,灌陽(文市),x,uŋ,33,陽平,
262,紅,長沙,x,ən,13,陽平,
262,紅,雙峰,ɣ,an,13,陽平,
262,紅,全州(縣城),0,oŋ,23,陽平,
262,紅,灌陽(文市),x,uŋ,33,陽平,
263,虹,長沙,k/x,an/ən,45/13,陰去/陽平,"文,白"
263,虹,雙峰,ɣ/k,an/ɒŋ,13/35,陽平/陰去,"文,白"
263,虹,全州(縣城),0,oŋ,23,陽平,
263,虹,灌陽(文市),k,uŋ,35,去聲,
265,鴻,長沙,x,ən,13,陽平,
265,鴻,雙峰,ɣ,an,13,陽平,
265,鴻,全州(縣城),0,oŋ,23,陽平,
265,鴻,灌陽(文市),x,uŋ,33,陽平,
282,叢,長沙,ts,ən,13,陽平,
282,叢,雙峰,dz,an,13,陽平,
282,叢,全州(縣城),dz,oŋ,23,陽平,
282,叢,灌陽(文市),tsʰ,uŋ,33,陽平,
283,藂,全州(縣城),dz,oŋ,23,陽平,
283,藂,灌陽(文市),tsʰ,uŋ,33,陽平,
287,翁,長沙,ŋ,ən,33,陰平,
287,翁,雙峰,0,an,55,陰平,
287,翁,全州(縣城),0,oŋ,33,陰平,
287,翁,灌陽(文市),ʔ,uŋ,22,陰平,
295,,全州(縣城),tsʰ,oŋ,33,陰平,
295,,灌陽(文市),tsʰ,uŋ,22,陰平,
296,,全州(縣城),tsʰ,oŋ,33,陰平,
296,,灌陽(文市),tsʰ,uŋ,22,陰平,
297,,長沙,tsʰ,ən,33,陰平,
297,,雙峰,tsʰ,an,55,陰平,
297,,全州(縣城),tsʰ,oŋ,33,陰平,
297,,灌陽(文市),tsʰ,uŋ,22,陰平,
300,,長沙,tsʰ,ən,33,陰平,
300,,雙峰,tsʰ,an,55,陰平,
300,,全州(縣城),tsʰ,oŋ,33,陰平,
300,,灌陽(文市),tsʰ,uŋ,22,陰平,
305,囪,全州(縣城),tsʰ,oŋ,33,陰平,
305,囪,灌陽(文市),tsʰ,uŋ,22,陰平,
310,通,長沙,tʰ,ən,33,陰平,
310,通,雙峰,tʰ,an,55,陰平,
310,通,全州(縣城),tʰ,oŋ,33,陰平,
310,通,灌陽(文市),tʰ,uŋ,22,陰平,
326,,全州(縣城),ts,oŋ,33,陰平,
326,,灌陽(文市),ts,uŋ,22,陰平,
327,騣,全州(縣城),ts,oŋ,33,陰平,
327,騣,灌陽(文市),ts,uŋ,22,陰平,
341,蓬,長沙,p,ən,13,陽平,
341,蓬,雙峰,b,an,13,陽平,
341,蓬,全州(縣城),b,oŋ,23,陽平,
341,蓬,灌陽(文市),b,uŋ,33,陽平,
343,篷,長沙,p,ən,13,陽平,
343,篷,雙峰,b,an,13,陽平,
343,篷,全州(縣城),b,oŋ,23,陽平,
343,篷,灌陽(文市),b,uŋ,33,陽平,
351,烘,長沙,x,ən,33,陰平,
351,烘,雙峰,x,an,55,陰平,
351,烘,全州(縣城),x,oŋ,33,陰平,
351,烘,灌陽(文市),x,uŋ,22,陰平,
361,冬,長沙,t,ən,33,陰平,
361,冬,雙峰,t,an,55,陰平,
361,冬,全州(縣城),t,oŋ,33,陰平,
361,冬,灌陽(文市),t,uŋ,22,陰平,
362,,全州(縣城),t,oŋ,33,陰平,
362,,灌陽(文市),t,uŋ,22,陰平,
369,疼,全州(縣城),d,ɛ̃ŋ,23,陽平,
369,疼,灌陽(文市),d,eŋ,33,陽平,
396,鬃,長沙,ts,ən,33,陰平,
396,鬃,雙峰,ts,an,55,陰平,
401,農,長沙,l,ən,13,陽平,
401,農,雙峰,l,an,13,陽平,
401,農,全州(縣城),l,oŋ,23,陽平,
401,農,灌陽(文市),l,uŋ,33,陽平,
402,,全州(縣城),l,oŋ,23,陽平,
402,,灌陽(文市),l,uŋ,33,陽平,
403,,全州(縣城),l,oŋ,23,陽平,
403,,灌陽(文市),l,uŋ,33,陽平,
404,,全州(縣城),l,oŋ,23,陽平,
404,,灌陽(文市),l,uŋ,33,陽平,
410,儂,全州(縣城),l,oŋ,23,陽平,
410,儂,灌陽(文市),l,uŋ,33,陽平,
411,,全州(縣城),l,oŋ,23,陽平,
411,,灌陽(文市),l,uŋ,33,陽平,
412,膿,長沙,l,ən,13,陽平,
412,膿,雙峰,l,an,13,陽平,
412,膿,全州(縣城),l,oŋ,23,陽平,
412,膿,灌陽(文市),l,uŋ,33,陽平,
422,宗,長沙,ts,ən,33,陰平,
422,宗,雙峰,ts,an,55,陰平,
422,宗,全州(縣城),ts,oŋ,33,陰平,
422,宗,灌陽(文市),ts,uŋ,22,陰平,
424,鬆,長沙,s,ən,33,陰平,
424,鬆,雙峰,s,an,55,陰平,
424,鬆,全州(縣城),s,oŋ,33,陰平,松散。
424,鬆,灌陽(文市),s,uŋ,33,陽平,松散。
425,,全州(縣城),s,oŋ,33,陰平,松散。
425,,灌陽(文市),s,uŋ,33,陽平,松散。
427,鍾,長沙,ts,ən,33,陰平,鐘愛
427,鍾,雙峰,t,an,55,陰平,鐘愛
427,鍾,全州(縣城),ts,oŋ,33,陰平,
427,鍾,灌陽(文市),ts,uŋ,22,陰平,
428,鐘,長沙,ts,ən,33,陰平,鐘點
428,鐘,雙峰,t,an,55,陰平,鐘點
428,鐘,全州(縣城),ts,oŋ,33,陰平,
428,鐘,灌陽(文市),ts,uŋ,22,陰平,
445,龍,長沙,l,ən,13,陽平,
445,龍,雙峰,l,an,13,陽平,
445,龍,全州(縣城),l,oŋ,23,陽平,
445,龍,灌陽(文市),l,uŋ,33,陽平,
454,舂,長沙,tsʰ,ən,33,陰平,
454,舂,雙峰,tʰ,an,55,陰平,
454,舂,全州(縣城),tsʰ,oŋ,33,陰平,
454,舂,灌陽(文市),tsʰ,uŋ,22,陰平,
460,松,長沙,s/ts,ən,33/13,陰平/陽平,"文,白"
460,松,雙峰,dz/s,an,13/55,陽平/陰平,"文,白"
460,松,全州(縣城),s,oŋ,35,去聲,松樹。
460,松,灌陽(文市),z,uŋ,33,陽平,松樹。
461,,全州(縣城),s,oŋ,35,去聲,松樹。
461,,灌陽(文市),z,uŋ,33,陽平,松樹。
464,,全州(縣城),tsʰ,oŋ,33,陰平,
464,,灌陽(文市),tsʰ,uŋ,22,陰平,
465,衝,長沙,tsʰ,ən,33,陰平,
465,衝,雙峰,tʰ,an,55,陰平,
465,衝,全州(縣城),tsʰ,oŋ,33,陰平,
465,衝,灌陽(文市),tsʰ,uŋ,22,陰平,
475,容,長沙,0,in,13,陽平,
475,容,雙峰,0,iɛn,13,陽平,
475,容,全州(縣城),0,ioŋ,23,陽平,
475,容,灌陽(文市),0,iuŋ,33,陽平,
476,溶,長沙,0,in,13,陽平,
476,溶,雙峰,0,iɛn,13,陽平,
478,庸,全州(縣城),0,ioŋ,33,陰平,
478,庸,灌陽(文市),0,iuŋ,33,陽平,
479,,全州(縣城),0,ioŋ,33,陰平,
479,,灌陽(文市),0,iuŋ,33,陽平,
484,鎔,全州(縣城),0,ioŋ,23,陽平,
484,鎔,灌陽(文市),0,iuŋ,33,陽平,
493,蓉,全州(縣城),0,ioŋ,23,陽平,
493,蓉,灌陽(文市),0,iuŋ,33,陽平,
510,封,長沙,x,ən,33,陰平,
510,封,雙峰,x,an,55,陰平,
510,封,全州(縣城),x,oŋ,33,陰平,
510,封,灌陽(文市),x,uŋ,22,陰平,
511,,全州(縣城),x,oŋ,33,陰平,
511,,灌陽(文市),x,uŋ,22,陰平,
515,,長沙,ɕ,in,33,陰平,
515,,雙峰,ɕ,iɛn,55,陰平,
515,,全州(縣城),ɕ,ioŋ,33,陰平,
515,,灌陽(文市),x,iŋ,22,陰平,
516,凶,長沙,ɕ,in,33,陰平,
516,凶,雙峰,ɕ,iɛn,55,陰平,
516,凶,全州(縣城),ɕ,ioŋ,33,陰平,吉凶。
516,凶,灌陽(文市),x,iŋ,22,陰平,吉凶。
517,,全州(縣城),ɕ,ioŋ,33,陰平,吉凶。
517,,灌陽(文市),x,iŋ,22,陰平,吉凶。
522,兇,長沙,ɕ,in,33,陰平,
522,兇,雙峰,ɕ,iɛn,55,陰平,
522,兇,全州(縣城),ɕ,ioŋ,33,陰平,凶惡。
522,兇,灌陽(文市),x,iŋ,22,陰平,凶惡。
524,匈,長沙,ɕ,in,33,陰平,
524,匈,雙峰,ɕ,iɛn,55,陰平,
530,雍,全州(縣城),0,ioŋ,33,陰平,
530,雍,灌陽(文市),0,iuŋ,22,陰平,
536,癰,全州(縣城),0,ioŋ,33,陰平,
536,癰,灌陽(文市),0,iuŋ,22,陰平,
547,濃,長沙,l,ən,13,陽平,
547,濃,雙峰,0/l,iɛn/an,13,陽平,"文,白"
547,濃,全州(縣城),l,oŋ,23,陽平,
547,濃,灌陽(文市),l,uŋ,33,陽平,
553,重,長沙,ts,ən,13,陽平,重複
553,重,雙峰,d,an,13,陽平,重複
553,重,全州(縣城),dz,oŋ,23,陽平,重複。
553,重,灌陽(文市),z,uŋ,33,陽平,重複。
560,從,長沙,ts,ən,13,陽平,服從
560,從,雙峰,dz,an,13,陽平,服從
560,從,全州(縣城),dz,oŋ,23,陽平,跟從。
560,從,灌陽(文市),z,uŋ,33,陽平,跟從。
561,,全州(縣城),dz,oŋ,23,陽平,跟從。
561,,灌陽(文市),z,uŋ,33,陽平,跟從。
570,逢,長沙,x,ən,13,陽平,
570,逢,雙峰,ɣ,an,13,陽平,
570,逢,全州(縣城),0,oŋ,23,陽平,
570,逢,灌陽(文市),x,uŋ,33,陽平,
571,縫,長沙,x,ən,13,陽平,縫補
571,縫,雙峰,ɣ,an,13,陽平,縫補
571,縫,全州(縣城),0,oŋ,23,陽平,縫衣服。
571,縫,灌陽(文市),x,uŋ,33,陽平,縫衣服。
578,,長沙,x,ən,33,陰平,
578,,雙峰,x,an,55,陰平,
578,,全州(縣城),x,oŋ,33,陰平,
578,,灌陽(文市),x,uŋ,22,陰平,
579,鋒,長沙,x,ən,33,陰平,
579,鋒,雙峰,x,an,55,陰平,
579,鋒,全州(縣城),x,oŋ,33,陰平,
579,鋒,灌陽(文市),x,uŋ,22,陰平,
584,,全州(縣城),x,oŋ,33,陰平,
584,,灌陽(文市),x,uŋ,22,陰平,
585,蜂,長沙,x,ən,33,陰平,
585,蜂,雙峰,x,an,55,陰平,
585,蜂,全州(縣城),x,oŋ,33,陰平,
585,蜂,灌陽(文市),x,uŋ,22,陰平,
586,,全州(縣城),x,oŋ,33,陰平,
586,,灌陽(文市),x,uŋ,22,陰平,
595,縱,長沙,ts,ən,45,陰去,
595,縱,雙峰,ts,an,35,陰去,
595,縱,灌陽(文市),ts,uŋ,22,陰平,縱横。
597,蹤,長沙,ts,ən,33,陰平,
597,蹤,雙峰,ts,an,55,陰平,
597,蹤,全州(縣城),ts,oŋ,33,陰平,印刷誤為22，此地陰平應為33。
597,蹤,灌陽(文市),ts,uŋ,22,陰平,
604,茸,長沙,0,in,13,陽平,
604,茸,雙峰,0,iɛn,13,陽平,
604,茸,全州(縣城),0,ioŋ,23,陽平,
604,茸,灌陽(文市),0,iuŋ,33,陽平,
633,恭,長沙,k,ən,33,陰平,
633,恭,雙峰,k,an,55,陰平,
633,恭,全州(縣城),k,oŋ,33,陰平,
633,恭,灌陽(文市),k,uŋ,22,陰平,
635,供,長沙,k,ən,33,陰平,供給
635,供,雙峰,k,an,55/35,陰平/陰去,未註明異讀原因.供給
635,供,全州(縣城),k,oŋ,33,陰平,
635,供,灌陽(文市),k,uŋ,22,陰平,
664,江,長沙,tɕ,ian,33,陰平,
664,江,雙峰,k/tɕ,ɒŋ/iɒŋ,55,陰平,"文,白"
664,江,全州(縣城),tɕ,iãŋ,33,陰平,
664,江,灌陽(文市),ts,iaŋ,22,陰平,
665,扛,全州(縣城),g,ãŋ,23,陽平,
665,扛,灌陽(文市),g,aŋ,33,陽平,
669,矼,全州(縣城),tsʰ,uãŋ,33,陰平,
669,矼,灌陽(文市),tsʰ,uaŋ,22,陰平,
698,,長沙,tɕʰ,yan,33,陰平,
698,,雙峰,tsʰ,ɒŋ,55,陰平,
698,,全州(縣城),tsʰ,uãŋ,33,陰平,
698,,灌陽(文市),tsʰ,uaŋ,22,陰平,
700,,全州(縣城),tsʰ,uãŋ,33,陰平,
700,,灌陽(文市),tsʰ,uaŋ,22,陰平,
706,邦,長沙,p,an,33,陰平,
706,邦,雙峰,p,an,55,陰平,
706,邦,全州(縣城),p,ãŋ,33,陰平,
706,邦,灌陽(文市),p,aŋ,22,陰平,
707,,全州(縣城),p,ãŋ,33,陰平,
707,,灌陽(文市),p,aŋ,22,陰平,
712,降,長沙,ɕ,ian,13,陽平,投降
712,降,雙峰,ɣ,iɒŋ,13,陽平,投降
712,降,全州(縣城),dʑ,iãŋ,23,陽平,投降。
713,缸,長沙,k,an,33,陰平,
713,缸,雙峰,k,ɒŋ,55,陰平,
713,缸,全州(縣城),k,ãŋ,33,陰平,
713,缸,灌陽(文市),k,aŋ,22,陰平,
714,瓨,全州(縣城),k,ãŋ,33,陰平,
714,瓨,灌陽(文市),k,aŋ,22,陰平,
718,,全州(縣城),pʰ,ãŋ,35,去聲,腫。
718,,灌陽(文市),pʰ,uaŋ,22,陰平,腫。
719,,全州(縣城),pʰ,ãŋ,35,去聲,腫。
719,,灌陽(文市),pʰ,uaŋ,22,陰平,腫。
725,雙,長沙,ɕ,yan,33,陰平,
725,雙,雙峰,s,ɒŋ,55,陰平,
725,雙,全州(縣城),s,iãŋ,33,陰平,
725,雙,灌陽(文市),s,uaŋ,22,陰平,
732,龐,長沙,p,an,13,陽平,
732,龐,雙峰,b,an,13,陽平,
732,龐,全州(縣城),b,ãŋ,23,陽平,
732,龐,灌陽(文市),b,aŋ,33,陽平,
742,腔,長沙,tɕʰ,ian,33,陰平,
742,腔,雙峰,tɕʰ,iɒŋ,55,陰平,
742,腔,全州(縣城),tɕʰ,iãŋ,33,陰平,
742,腔,灌陽(文市),tsʰ,iaŋ,22,陰平,
743,,全州(縣城),tɕʰ,iãŋ,33,陰平,
743,,灌陽(文市),tsʰ,iaŋ,22,陰平,
744,,全州(縣城),tɕʰ,iãŋ,33,陰平,
744,,灌陽(文市),tsʰ,iaŋ,22,陰平,
765,樁,長沙,tɕ,yan,33,陰平,
765,樁,雙峰,ts,ɒŋ,55,陰平,
765,樁,全州(縣城),ts,uãŋ,33,陰平,
765,樁,灌陽(文市),ts,uaŋ,22,陰平,
772,支,長沙,ts,ɿ,33,陰平,
772,支,雙峰,tʂ,ʅ,55,陰平,
772,支,全州(縣城),ts,ɿ,33,陰平,
772,支,灌陽(文市),ts,ɿ,22,陰平,
778,,全州(縣城),ts,ɿ,33,陰平,梔子花。
778,,灌陽(文市),ts,ɿ,22,陰平,梔子花。
779,枝,長沙,ts,ɿ,33,陰平,
779,枝,雙峰,tʂ,ʅ,55,陰平,
779,枝,全州(縣城),ts,ɿ,33,陰平,
779,枝,灌陽(文市),ts,ɿ,22,陰平,
783,肢,長沙,ts,ɿ,33,陰平,
783,肢,雙峰,tʂ,ʅ,55,陰平,
783,肢,全州(縣城),ts,ɿ,33,陰平,
783,肢,灌陽(文市),ts,ɿ,22,陰平,
784,胑,全州(縣城),ts,ɿ,33,陰平,
784,胑,灌陽(文市),ts,ɿ,22,陰平,
785,,全州(縣城),ts,ɿ,33,陰平,
785,,灌陽(文市),ts,ɿ,22,陰平,
801,移,長沙,0,i,13,陽平,
801,移,雙峰,0,i,13,陽平,
801,移,全州(縣城),0,i,23,陽平,
801,移,灌陽(文市),0,i,33,陽平,
802,,全州(縣城),0,i,23,陽平,
802,,灌陽(文市),0,i,33,陽平,
833,,全州(縣城),0,uɛi,23,陽平,作為。
833,,灌陽(文市),0,uei,33,陽平,作為。
834,為,長沙,0,uei,13,陽平,
834,為,雙峰,0,ui,13,陽平,
834,為,全州(縣城),0,uɛi,23,陽平,作為。
834,為,灌陽(文市),0,uei,33,陽平,作為。
841,,全州(縣城),f,ɛi,33,陰平,
841,,灌陽(文市),0,uei,22,陰平,
842,麾,全州(縣城),f,ɛi,33,陰平,
842,麾,灌陽(文市),0,uei,22,陰平,
849,萎,全州(縣城),0,uɛi,33,陰平,氣萎。
849,萎,灌陽(文市),0,uei,55,上聲,氣萎。
877,錘,全州(縣城),dz,ui,23,陽平,
877,錘,灌陽(文市),z,uei,33,陽平,
879,,全州(縣城),s,uei,23,陽平,
879,,灌陽(文市),s,uei,33,陽平,
880,垂,長沙,tɕ,yei,13,陽平,
880,垂,雙峰,ɣ,y,13,陽平,
880,垂,全州(縣城),s,uei,23,陽平,
880,垂,灌陽(文市),s,uei,33,陽平,
891,吹,長沙,tɕʰ,yei,33,陰平,
891,吹,雙峰,tʰ,y,55,陰平,
891,吹,全州(縣城),tsʰ,uɛi,55,上聲,
891,吹,灌陽(文市),tsʰ,uei,22,陰平,
892,炊,長沙,tɕʰ,yei,33,陰平,
892,炊,雙峰,tʰ,y,55,陰平,
892,炊,全州(縣城),tsʰ,uɛi,55,上聲,
892,炊,灌陽(文市),tsʰ,uei,22,陰平,
897,披,長沙,pʰ,i,33,陰平,
897,披,雙峰,pʰ,i,55,陰平,
897,披,全州(縣城),pʰ,i,33,陰平,
897,披,灌陽(文市),pʰ,i,22,陰平,
908,碑,長沙,p,ei,33,陰平,
908,碑,雙峰,p,e,55,陰平,
908,碑,全州(縣城),p,ɛi,33,陰平,
908,碑,灌陽(文市),p,ei,22,陰平,
917,隨,長沙,s,ei,13,陽平,
917,隨,雙峰,d/dʑ,y,13,陽平,未註明異讀原因
917,隨,全州(縣城),dʑ,uɛi,23,陽平,
917,隨,灌陽(文市),s,ui,33,陽平,
918,隋,長沙,s,ei,13,陽平,
918,隋,雙峰,d/dʑ,y,13,陽平,未註明異讀原因
920,虧,長沙,kʰ,uei,33,陰平,
920,虧,雙峰,kʰ,ui,55,陰平,
920,虧,全州(縣城),kʰ,uei,33,陰平,
920,虧,灌陽(文市),kʰ,uei,22,陰平,
921,闚,全州(縣城),kʰ,uei,33,陰平,
921,闚,灌陽(文市),k,uei,22,陰平,
922,窺,全州(縣城),kʰ,uei,33,陰平,
922,窺,灌陽(文市),k,uei,22,陰平,
923,奇,長沙,tɕ,i,13,陽平,
923,奇,雙峰,dʑ,i,13,陽平,
923,奇,全州(縣城),dʑ,ɿ,23,陽平,
923,奇,灌陽(文市),z,ɿ,33,陽平,
925,騎,長沙,tɕ,i,13,陽平,
925,騎,雙峰,dʑ,i,13,陽平,
925,騎,全州(縣城),dʑ,ɿ,23,陽平,
925,騎,灌陽(文市),z,ɿ,33,陽平,
936,岐,全州(縣城),dʑ,ɿ,23,陽平,
936,岐,灌陽(文市),dz,ɿ,33,陽平,
959,犧,長沙,ɕ,i,33,陰平,
959,犧,雙峰,ɕ,i,55,陰平,
959,犧,全州(縣城),ɕ,ɿ,33,陰平,
959,犧,灌陽(文市),x,i,22,陰平,
988,宜,長沙,0/ȵ,i,0/13,輕聲/陽平,未註明異讀原因
988,宜,雙峰,ȵ,iĩ,13,陽平,
988,宜,全州(縣城),l,i,23,陽平,
988,宜,灌陽(文市),n,i,33,陽平,
989,,全州(縣城),l,i,23,陽平,
989,,灌陽(文市),n,i,33,陽平,
990,,全州(縣城),l,i,23,陽平,
990,,灌陽(文市),n,i,33,陽平,
991,,全州(縣城),l,i,23,陽平,
991,,灌陽(文市),n,i,33,陽平,
992,儀,長沙,ȵ,i,13,陽平,
992,儀,雙峰,ȵ,iĩ,13,陽平,
992,儀,全州(縣城),0,i,35,去聲,
992,儀,灌陽(文市),0,i,33,陽平,
