id,字形,方言點,聲母,韻母,調值,調類,備註
76,眾,西安,pf,əŋ,55,去,
92,盅,北京,tʂ,uŋ,55,陰平,語料作「職容切」
92,盅,濟南,tʂ,uŋ,213,陰平,語料作「職容切」
92,盅,西安,pf,əŋ,21,陰平,語料作「職容切」
92,盅,武昌,ts,oŋ,55,陰平,
92,盅,合肥,tʂ,əŋ,212,陰平,
93,崇,北京,tʂʰ,uŋ,35,陽平,
93,崇,濟南,tʂʰ,uŋ,42,陽平,
93,崇,西安,pfʰ,əŋ,24,陽平,
93,崇,武昌,tsʰ,oŋ,213,陽平,
93,崇,桂林(臨桂),tsʰ,uŋ,31,陽平,
93,崇,柳州(雒容),tsʰ,uŋ,21,陽平,
93,崇,合肥,tsʰ,əŋ,55,陽平,
94,,桂林(臨桂),tsʰ,uŋ,31,陽平,
94,,柳州(雒容),tsʰ,uŋ,21,陽平,
97,嵩,桂林(臨桂),s,uŋ,33,陰平,
97,嵩,柳州(雒容),s,uŋ,33,陰平,
98,崧,桂林(臨桂),s,uŋ,33,陰平,
98,崧,柳州(雒容),s,uŋ,33,陰平,
106,戎,北京,ʐ,uŋ,35,陽平/上,
106,戎,濟南,l,uŋ,42,陽平,
106,戎,西安,v,əŋ,24,陽平,
106,戎,武昌,0,ioŋ,213/55,陽平/陰平,未註明異讀原因
106,戎,桂林(臨桂),0,iuŋ,31,陽平,
106,戎,柳州(雒容),0,iuŋ,21,陽平,
106,戎,合肥,0,iŋ,55,陽平,
107,,桂林(臨桂),0,iuŋ,31,陽平,
107,,柳州(雒容),0,iuŋ,21,陽平,
113,狨,宿州市,ʐ,oŋ,55,陽平,
113,狨,渦陽,ʐ,oŋ,55,陽平,
113,狨,臨泉,ʐ,oŋ,55,陽平,
113,狨,穎上,z,oŋ,55,陽平,
113,狨,蕭縣,ʐ,oŋ,55,陽平,
113,狨,蚌埠市,z,õŋ,55,陽平,
113,狨,鳳陽,ʐ,õŋ,55,陽平,
113,狨,壽縣,z,oŋ,55,陽平,
113,狨,桂林(臨桂),0,iuŋ,31,陽平,
113,狨,柳州(雒容),0,iuŋ,21,陽平,
113,狨,懷遠,z,uŋ,55,陽平,
113,狨,淮南,z,uŋ,45,陽平,
113,狨,滁縣(滁州),ʐ,uŋ,35,陽平,
113,狨,巢縣(巢湖),ʐ,ʌŋ,35,陽平,
113,狨,蕪湖,ʐ,oŋ,35,陽平,
113,狨,桐城(安徽省志),ʐ,ʯən,24,陽平,
113,狨,宣城,0,ioŋ,35,陽平,
113,狨,貴池,0,ioŋ,24,陽平,
113,狨,安慶,0,ioŋ,35,陽平,
114,絨,北京,ʐ,uŋ,35,陽平,
114,絨,濟南,l,uŋ,42,陽平,
114,絨,宿州市,ʐ,oŋ,55,陽平,
114,絨,渦陽,ʐ,oŋ,55,陽平,
114,絨,臨泉,ʐ,oŋ,55,陽平,
114,絨,穎上,z,oŋ,55,陽平,
114,絨,蕭縣,ʐ,oŋ,55,陽平,
114,絨,蚌埠市,z,õŋ,55,陽平,
114,絨,鳳陽,ʐ,õŋ,55,陽平,
114,絨,壽縣,z,oŋ,55,陽平,
114,絨,西安,v,əŋ,24,陽平,
114,絨,武昌,0,ioŋ,213,陽平,
114,絨,桂林(臨桂),0,iuŋ,31,陽平,
114,絨,柳州(雒容),0,iuŋ,21,陽平,
114,絨,懷遠,z,uŋ,55,陽平,
114,絨,淮南,z,uŋ,45,陽平,
114,絨,滁縣(滁州),ʐ,uŋ,35,陽平,
114,絨,合肥,0,iŋ,55,陽平,
114,絨,巢縣(巢湖),ʐ,ʌŋ,35,陽平,
114,絨,蕪湖,ʐ,oŋ,35,陽平,
114,絨,桐城(安徽省志),ʐ,ʯən,24,陽平,
114,絨,宣城,0,ioŋ,35,陽平,
114,絨,貴池,0,ioŋ,24,陽平,
114,絨,安慶,0,ioŋ,35,陽平,
115,弓,北京,k,uŋ,55,陰平,
115,弓,濟南,k,uŋ,213,陰平,
115,弓,宿州市,k,oŋ,213,陰平,
115,弓,渦陽,k,oŋ,212,陰平,
115,弓,臨泉,k,oŋ,212,陰平,
115,弓,穎上,k,oŋ,212,陰平,
115,弓,蕭縣,k,oŋ,212,陰平,
115,弓,蚌埠市,k,õŋ,212,陰平,
115,弓,鳳陽,k,õŋ,212,陰平,
115,弓,壽縣,k,oŋ,212,陰平,
115,弓,西安,k,uoŋ,21,陰平,
115,弓,武昌,k,oŋ,55,陰平,
115,弓,桂林(臨桂),k,uŋ,33,陰平,
115,弓,柳州(雒容),k,uŋ,33,陰平,
115,弓,懷遠,k,uŋ,212,陰平,
115,弓,淮南,k,uŋ,213,陰平,
115,弓,滁縣(滁州),k,uŋ,21,陰平,
115,弓,合肥,k,əŋ,212,陰平,
115,弓,巢縣(巢湖),k,ʌŋ,21,陰平,
115,弓,蕪湖,k,oŋ,31,陰平,
115,弓,桐城(安徽省志),k,uən,31,陰平,
115,弓,宣城,k,oŋ,31,陰平,
115,弓,貴池,k,oŋ,44,陰平,
115,弓,安慶,k,oŋ,31,陰平,
116,,桂林(臨桂),k,uŋ,33,陰平,
116,,柳州(雒容),k,uŋ,33,陰平,
117,躬,北京,k,uŋ,55,陰平,
117,躬,濟南,k,uŋ,213,陰平,
117,躬,西安,k,uoŋ,21,陰平,
117,躬,武昌,k,oŋ,55,陰平,
117,躬,桂林(臨桂),k,uŋ,33,陰平,
117,躬,柳州(雒容),k,uŋ,33,陰平,
117,躬,合肥,k,əŋ,212,陰平,
119,宮,北京,k,uŋ,55,陰平,
119,宮,濟南,k,uŋ,213,陰平,
119,宮,西安,k,uoŋ,21,陰平,
119,宮,武昌,k,oŋ,55,陰平,
119,宮,桂林(臨桂),k,uŋ,33,陰平,
119,宮,柳州(雒容),k,uŋ,33,陰平,
119,宮,合肥,k,əŋ,212,陰平,
121,融,北京,ʐ,uŋ,35,陽平,
121,融,濟南,l,uŋ,42,陽平,
121,融,西安,0,yoŋ,24,陽平,
121,融,武昌,0,ioŋ,213,陽平,
121,融,桂林(臨桂),0,iuŋ,31,陽平,
121,融,柳州(雒容),0,iuŋ,21,陽平,
121,融,合肥,0,iŋ,55,陽平,
122,融,桂林(臨桂),0,iuŋ,31,陽平,
122,融,柳州(雒容),0,iuŋ,21,陽平,
125,雄,北京,ɕ,iuŋ,35,陽平,
125,雄,濟南,ɕ,iuŋ,213/42,陰平/陽平,未註明異讀原因
125,雄,宿州市,ɕ,ioŋ,55,陽平,
125,雄,渦陽,ɕ,ioŋ,55,陽平,
125,雄,臨泉,ɕ,ioŋ,55,陽平,
125,雄,穎上,ɕ,ioŋ,55,陽平,
125,雄,蕭縣,ɕ,ioŋ,55,陽平,
125,雄,蚌埠市,ɕ,iõŋ,55,陽平,
125,雄,鳳陽,ɕ,iõŋ,55,陽平,
125,雄,壽縣,ɕ,ioŋ,55,陽平,
125,雄,西安,ɕ,yoŋ,24,陽平,
125,雄,武昌,ɕ,ioŋ,213,陽平,
125,雄,桂林(臨桂),s,iuŋ,31,陽平,
125,雄,柳州(雒容),s,iuŋ,21,陽平,
125,雄,懷遠,ɕ,yŋ,55,陽平,
125,雄,淮南,ɕ,yŋ,45,陽平,
125,雄,滁縣(滁州),ɕ,yŋ,35,陽平,
125,雄,合肥,ɕ,iŋ,55,陽平,
125,雄,巢縣(巢湖),ɕ,iʌŋ,35,陽平,
125,雄,蕪湖,ɕ,ioŋ,35,陽平,
125,雄,桐城(安徽省志),ʂ,ʯən,24,陽平,
125,雄,宣城,ɕ,ioŋ,35,陽平,
125,雄,貴池,ɕ,ioŋ,24,陽平,
125,雄,安慶,ɕ,ioŋ,35,陽平,
126,熊,北京,ɕ,iuŋ,35,陽平,
126,熊,濟南,ɕ,iuŋ,42,陽平,
126,熊,西安,ɕ,yoŋ,24,陽平,
126,熊,武昌,ɕ,ioŋ,55,陰平,
126,熊,桂林(臨桂),s,iuŋ,31,陽平,
126,熊,柳州(雒容),s,iuŋ,21,陽平,
126,熊,合肥,ɕ,iŋ,212,陰平,
140,窮,北京,tɕʰ,iuŋ,35,陽平,
140,窮,濟南,tɕʰ,iuŋ,42,陽平,
140,窮,廣靈,tɕʰ,yŋ,31,陽平,
140,窮,霍州(霍縣),tɕʰ,yŋ,35,陽平,
140,窮,臨汾,tɕʰ,yŋ,13,陽平,
140,窮,聞喜,tɕʰ,yŋ,213,陽平,
140,窮,新絳,tɕʰ,yəŋ,325,陽平,
140,窮,吉縣,tɕʰ,yəŋ,13,陽平,
140,窮,運城,tɕʰ,yŋ,13,陽平,
140,窮,永濟,tɕʰ,yŋ,24,陽平,
140,窮,萬榮,tɕʰ,yʌŋ,24,陽平,
140,窮,西安,tɕʰ,yoŋ,24,陽平,
140,窮,武昌,tɕʰ,ioŋ,213,陽平,
