1,-0.09666946,-0.2658962,-0.34407693,-0.52159464,0.05258991,-0.23002988,0.14495282,-0.40960678,-0.32419822,-0.067802705,-0.24098092,-0.2673005,-0.27252847,0.009243754,0.21239232,-0.13952231,0.10622779,0.36061198,-0.0023125964,-0.09504766,0.10172975,-0.3609116,0.3334287,-0.38741943,-0.15514012,-0.116059534,0.42123678,0.1726601,0.1925994,-0.12808484,-0.34688684,0.52160156,0.21778403,-0.05665665,-0.098633386,-0.35329846,-0.1356398,0.0076427665,-0.12961398,0.22292492,0.059268765,-0.0036519736,0.7932339,0.16671838,0.12985425,0.33601037,-0.25991237,0.08047019,-0.7192529,0.55405086,-0.3144022,-0.0049198307,-0.26184803,0.25961354,0.13388813,0.14002436,0.04931337,-0.4676932,0.25720704,-0.3129953,-0.018307466,0.43650848,0.12180395,-0.19383201,-0.32637185,0.46717322,0.11144424,0.12940565,0.13754763,-0.21386862,0.07818908,-0.16077891,-0.42596734,-0.22713763,0.23707914,0.07759194,0.38027444,0.22539683,0.043710705,-0.07405384,0.1889739,0.30913803,-0.37343556,-0.24179576,-0.08049907,0.24215531,0.04950501,0.3901158,-0.2603865,-0.22274898,0.034347158,-0.21077348,0.06994002,0.061242886,-0.25678653,-0.074397735,0.40347567,0.043835383,-0.4375159,0.113026306
11,0.21532539,-0.3682069,-0.69904375,0.19819255,-0.69885445,0.27448937,-0.21325062,-0.49068892,0.6836988,0.49485865,-0.4149737,0.41002378,-0.5934152,-0.59854037,-0.6872639,-0.050683536,0.7522748,1.1533927,0.2721759,-0.3167975,1.0952623,-0.7446104,0.697414,0.3343119,-0.096249714,-0.18523194,0.90685415,0.6736451,-0.0025640202,-0.17293005,-1.0196704,0.8566609,-0.13016672,-0.8361483,0.52810603,0.12393827,-0.34431913,-0.97989964,-0.93754596,-0.28463864,-0.777712,0.43926075,0.0071553225,0.62736124,0.1691628,1.6559438,1.0198011,0.13401598,-0.9135555,0.33871734,-1.2080065,-0.3251095,-0.33530453,-0.29586452,-1.5672879,0.13485178,0.14780131,0.35649455,0.80263835,-0.007301264,0.12917559,-0.32597357,-0.04633486,-0.06403293,-0.66980255,0.66002077,0.73027337,0.22660993,0.46490443,0.069650844,0.29658535,0.28963467,-0.7218464,-0.25193503,-0.89673644,-0.77467096,0.26111495,1.2692543,0.3775459,-0.43435335,0.027428322,0.20121782,0.48891327,-0.03618469,-0.72150964,-0.6196106,-0.8469216,0.06526393,0.4325289,-0.43125996,-1.5213629,-0.35813212,0.52998406,-0.37044674,-0.47646236,-0.18850254,1.5030264,0.23433074,0.012807601,0.3594649
112,0.05112146,-0.1788995,0.4660738,0.51440585,-0.7031247,-0.022735547,0.20577978,0.35678884,-0.02624251,-0.13207252,-0.31587526,0.009823801,-0.2792261,0.34563366,-0.2718698,0.024225924,0.77211404,0.33151674,-0.10025478,-0.2286604,0.25192797,-0.46434408,0.3043068,0.103598386,0.17921472,-0.10691387,0.32687828,-0.13079134,-0.38004977,0.0017288809,-0.41429842,0.37750837,-0.121455975,-0.29871464,-0.013322483,0.46719334,-0.28664234,-0.40270898,-0.24490589,-0.11539903,0.17075355,-0.30025393,-0.1488339,-0.17283879,0.24727839,0.0358695,0.34535915,0.44570735,-0.2978767,-0.2268132,-0.111302674,-0.08953458,-0.073497765,-0.09406574,-0.26474503,-0.49568304,0.06854419,-0.5160495,0.08648496,-0.05205886,-0.1703626,0.20911905,0.2003348,-0.1320333,-0.20290321,0.012659847,-0.12569676,0.101699285,0.530088,0.06258197,0.5539674,0.2834229,0.059488367,-0.038708627,0.37011015,0.07683892,0.23486122,0.23988992,0.26124427,-0.26406124,-0.012998431,0.27953058,-0.022476964,0.8819199,-0.34671995,-0.21387467,-0.021619279,0.26700696,0.36348453,-0.042028405,-0.2548482,0.036773033,0.108503535,-0.1358485,0.6477977,0.31761196,0.015234949,0.047463123,0.0748081,0.31435853
113,0.32822087,0.28858492,0.039421156,0.5380142,0.072162494,-0.30458087,-0.41456828,-0.18793575,-0.43569553,-0.23827763,0.5028402,-0.5448646,0.026994983,-0.39333594,0.28847244,0.052253935,-0.11834882,0.15209778,0.58874077,0.25389874,-0.17532001,-0.38231748,-0.11232195,0.06115492,0.57009816,-0.009698259,-0.086899064,0.10630131,-0.11916432,0.1306633,-0.37875298,-0.26398963,0.023878785,-0.5374426,0.07538577,0.20714161,0.22170733,-0.1420666,-0.17697182,0.40256086,0.09493044,0.055622052,0.8388933,0.6160718,0.47294948,0.17466928,0.034940407,0.84696084,-0.49536702,0.24289407,-0.29218623,0.3936557,0.258862,-0.067151986,-0.059313092,0.84185296,0.27044338,-0.23442137,-0.084547296,-0.37249383,0.48907346,0.29315498,0.043922782,-0.32966822,0.09098889,-0.54841274,0.027228836,0.34444556,0.16269307,0.42617294,0.016315766,0.6125577,0.040879183,-0.90820193,-0.4868001,0.02779623,-0.10301486,0.20952632,0.69316626,-0.17938673,-0.13198562,0.79604423,0.85899585,-0.22149386,0.46731773,-0.34639788,0.14183366,0.11592031,0.24793442,0.3768046,-0.1909528,-0.32894462,-0.73887855,0.0010590885,-0.0586513,0.10467095,-0.10942694,-0.17902191,-0.41132486,0.57748044
114,-0.01786613,-0.11261911,0.025343437,0.03909565,0.09061663,-0.017488249,0.060696423,0.07215557,0.051167134,-0.13620883,0.05923715,-0.09884451,-0.16185644,-0.017508144,0.14704499,-0.09675303,-0.05113198,0.00090402266,-0.0966828,-0.099631846,0.022335239,-0.1500312,0.17933628,-0.039070625,-0.028983114,-0.042840004,-0.13736024,-0.10956642,-0.028312035,-0.02459399,-0.12912974,0.11651754,-0.13191816,-0.09794204,-0.17490429,-0.06428867,-0.20560646,0.07502586,-0.10526716,0.06203578,0.027378308,0.05173231,0.048979044,-0.03899361,0.08197184,0.0012296855,-0.11981088,0.070006825,0.2031942,0.019945806,0.17782515,0.1192721,-0.14610663,-0.049047492,0.0011636289,0.0021529847,-0.031814393,0.014923079,0.010414075,-0.08588346,-0.10277938,0.13883828,-0.16320965,0.04910734,-0.008255348,-0.0077394345,0.00640922,0.019204946,0.08843708,-0.04371916,-0.13725905,-0.11531907,-0.00076531776,-0.043749917,-0.04375559,-0.05268561,-0.029591396,0.098878205,-0.009063305,-0.027337212,-0.03715515,0.17254218,-0.00036840638,-0.054305043,0.04416967,-0.11859869,0.011433961,-0.004119355,0.05428863,0.06203506,0.14734495,-0.13551143,-0.057187445,-0.034742564,-0.085832775,0.07631868,0.040508393,-0.114315,0.14291322,0.044655174
12,0.08412148,0.6375128,-0.46152094,0.83473986,-0.30338916,-0.5825255,0.13735795,0.13650802,0.0889911,-0.2092531,-0.41926205,-0.9506816,-0.49540934,-0.13167188,-0.73690253,-0.4690212,0.25200415,0.18670282,0.037698403,-0.74938303,0.38340756,0.60553455,0.35049555,-0.7001158,0.30144584,0.107388735,-0.09339897,-0.14826027,-0.23446009,0.6760398,-0.85445344,-0.2535609,-0.096271954,-0.53051805,0.31637752,-0.20753442,-0.403001,-0.56700087,-0.23039712,0.16481966,-0.119662106,-0.09269833,0.9176868,0.21444757,0.36788073,0.13057564,0.34407035,0.111265555,-0.4076977,0.014609607,-0.75670785,-0.49721158,0.26469177,0.44649264,-0.7287293,0.05820852,0.97717583,0.58810055,-0.2944719,-0.1936229,0.25332123,0.50906116,0.13507213,0.10298669,-1.0004122,-0.02069163,-0.051979095,0.19564572,-0.4328927,0.3299363,0.17727007,0.21471737,-0.3548996,-0.90048057,-0.6066706,0.3896251,0.21363841,0.101634614,-0.35600543,-0.5094775,-0.1913931,0.66173565,0.7483453,0.12444989,-0.3293801,-0.8605902,0.3979618,-0.0588012,-0.20577626,-0.53654367,-0.36482385,-0.46550024,-0.17765449,-0.029601268,0.0127722705,-0.43868613,-0.24405228,-0.12761468,0.08595044,1.3659086
121,0.1773519,-0.37822443,-0.2089981,-0.07969445,-0.31960806,-0.11603198,-0.08179309,0.070222296,-0.11324411,-0.39438388,0.04040531,0.16872542,-0.2647107,0.18065514,-0.05804036,-0.124094166,0.22166803,0.12672551,0.359554,0.101665825,0.4949202,-0.13791798,0.27365813,-0.28751138,0.015828792,-0.19695166,-0.103486955,0.08682669,-0.16394301,0.0851716,-0.088764325,-0.17917809,-0.06799357,0.009904273,-0.027332753,0.26978713,0.0024458962,-0.14059302,-0.057896886,0.17550962,-0.26981524,-0.017233122,0.24553716,-0.28694338,0.020412901,-0.10556732,-0.057638496,-0.10172761,0.15386048,-0.18079454,-0.17087573,-0.090037644,-0.15141393,0.23382196,-0.05802393,-0.079444826,0.119680084,-0.05509367,-0.16315818,-0.25789124,-0.21979934,0.22783497,-0.18119101,-0.07547161,-0.40541455,-0.07277616,-0.056788344,-0.023467582,-0.03480443,-0.011659724,0.020114044,-0.22749944,0.09259516,-0.10175889,0.2459563,-0.05423449,0.06463979,-0.34830138,-0.21128759,0.12976412,0.2551822,0.22094058,0.106115974,0.21451253,-0.4019094,0.054961123,0.19480893,-0.2160899,0.24551654,0.097641915,-0.0093233865,-0.024056485,-0.12856583,0.07697888,0.15806215,-0.14088142,0.3250204,0.18851674,-0.20004378,0.61239064
13,0.37256214,0.15766294,1.1215154,0.63244903,-0.43082118,0.56389683,0.634287,-0.8025545,-0.340136,-1.238034,-0.3559573,-0.09342863,-0.19452962,-0.5972587,0.41245055,0.3518411,0.2297826,1.4927173,-0.14899023,-0.1974247,-0.93900275,-0.17455882,1.0237257,-0.74285454,0.90829337,-0.90203756,0.27481967,-0.5340064,0.1064609,0.724572,-1.471793,-1.7687211,-0.69525206,-0.5285162,1.2357352,-0.14511064,0.28239098,-0.52381057,0.18270957,0.075755134,-0.7268545,0.40964973,1.5318614,0.49602222,0.66387355,0.21713698,-0.6187832,0.4480498,-1.2893044,-0.751414,-0.43799898,0.111829884,-0.7389944,0.15633106,0.5346058,0.8488772,-0.044542097,-0.42805475,0.5395591,-0.39526585,0.9509236,1.010896,-0.1875198,-0.1819593,0.2253032,0.53139853,-0.27567655,0.22791396,-0.13090378,0.7016024,0.45016673,0.25500515,0.049607553,-0.86550015,0.48894495,0.38244924,-0.49497032,-0.13556835,0.18417582,-0.004553783,-0.61177546,0.0067413202,0.4759414,-0.092001535,-0.35893112,1.1320792,-0.63456875,0.45656967,-0.17649059,0.47323242,1.1396916,1.589702,-0.82350665,0.32339296,1.4290042,-0.47737554,1.109409,0.93331236,-0.2706838,-1.1356242
131,-0.0423964,0.14828336,0.18932116,0.4560089,-0.21833557,-0.031227734,0.22705461,-0.2664138,-0.05460435,0.1055015,-0.15939029,-0.09059913,0.06613944,-0.20871775,-0.03544993,0.33253706,-0.063173614,-0.019958632,-0.090026185,-0.079600506,0.36816692,0.15420479,-0.35332343,0.10075363,0.023077004,-0.22238524,-0.1425186,0.0020201204,-0.08216289,-0.039956953,0.027151693,-0.2866907,0.06315896,-0.0048706057,-0.13374212,-0.064510696,0.39392745,-0.13618055,-0.16997749,0.19542533,-0.07455304,0.029562633,0.116070285,0.11497156,-0.048543137,0.0035097266,0.06662111,0.29419705,-0.017070752,-0.046000518,0.27539104,0.18727742,0.020810673,-0.10232131,0.26945353,0.031043539,0.07790058,-0.105382636,-0.08877866,-0.25042024,-0.20517927,-0.040326253,0.0127605405,-0.17039947,-0.048695397,0.15341069,-0.047916148,-0.13275151,0.11369397,-0.15428463,0.009974924,0.1914209,-0.4887039,-0.069599785,-0.1878077,-0.3645389,0.12556508,0.21463951,0.055594184,0.1996546,0.00034329918,0.19211708,0.08894162,-0.06556732,0.31662095,0.14093713,0.049884014,0.023476103,0.031625483,0.21978809,-0.049298026,0.25903693,-0.21111481,0.17083423,-0.007321836,0.3209562,-0.024124777,-0.18309106,-0.23219109,-0.032275874
132,0.23400022,0.23456763,-0.16725025,-0.07632086,0.048835848,-0.06183311,-0.33256295,-0.07655606,-0.049298406,0.1339064,-0.057651244,0.011389615,-0.27121347,0.41446546,-0.03417962,-0.106915645,0.009819697,-0.17921121,0.23635337,0.25296193,0.39093634,-0.24412696,0.06767031,-0.06763572,-0.0758471,-0.09747731,-0.056978032,-0.2524879,-0.120388076,-0.24384059,0.17917556,0.054256417,0.06554098,0.18294114,-0.069198646,0.21556649,0.1413479,-0.18859181,-0.31730303,-0.0514126,-0.16067971,0.05338852,-0.016097348,0.029901164,-0.1286255,-0.24170546,0.044950023,0.028907584,0.07737972,-0.117565416,-0.049564727,0.14998233,0.17007093,-0.071985155,0.014597272,-0.04924209,0.14723046,-0.13269985,0.013526286,0.009627943,-0.28631896,0.07784422,-0.025021428,-0.019437918,-0.01973443,-0.3749906,0.09875971,-0.13171576,0.0020675994,0.16007446,-0.042031568,0.3155243,0.29855078,-0.08724986,-0.042631466,0.17798434,0.09006322,-0.090784416,-0.043239005,0.09404917,0.27267575,0.16840997,-0.01509241,0.014396025,-0.023364296,-0.11842315,0.31976077,-0.220712,0.32677326,-0.26758033,-0.13345776,-0.040564228,0.056249894,0.16974962,-0.25512463,0.32629824,-0.35260406,-0.24182606,-0.13050373,0.21467729
